filename,cluster,shape_category
74996.png,17,20
9477.png,5,4
6884.png,8,10
15328.png,8,11
18941.png,8,8
15728.png,8,11
14193.png,8,16
32756.png,1,24
51590.png,9,3
66798.png,9,19
40197.png,2,18
35717.png,2,7
72104.png,5,26
8200.png,19,16
22457.png,14,9
62511.png,11,16
22226.png,1,22
30223.png,1,24
12230.png,7,22
72700.png,3,3
49273.png,5,15
64325.png,8,13
33173.png,3,19
73552.png,8,23
66594.png,8,14
24113.png,11,16
73690.png,8,16
8822.png,8,16
19962.png,15,25
53401.png,9,3
29501.png,8,2
20432.png,8,12
21587.png,2,0
11800.png,0,19
76051.png,10,22
7602.png,3,22
53963.png,10,16
38171.png,14,16
21396.png,1,28
60619.png,3,8
58614.png,8,9
65020.png,18,23
48488.png,8,5
50258.png,8,2
65659.png,8,6
54111.png,8,10
34553.png,8,28
8479.png,11,9
27288.png,0,28
56969.png,8,12
11700.png,6,21
33766.png,8,23
42767.png,3,15
23712.png,15,18
50511.png,1,22
54264.png,1,28
70428.png,0,5
16789.png,8,1
29261.png,18,23
52152.png,8,1
80538.png,8,15
12915.png,17,0
47186.png,8,29
31908.png,8,19
71453.png,0,2
56772.png,7,11
47548.png,1,7
14192.png,8,9
33964.png,3,26
61207.png,1,24
4044.png,2,19
36539.png,2,13
38162.png,8,0
11248.png,8,29
26996.png,8,18
60817.png,18,9
53534.png,1,20
2646.png,1,27
42843.png,0,2
62887.png,8,21
43430.png,8,18
20732.png,1,22
80013.png,0,15
32896.png,8,6
10713.png,5,21
80012.png,1,5
7066.png,19,9
80652.png,8,4
60566.png,5,21
46593.png,8,4
54041.png,1,22
70263.png,8,16
20696.png,8,26
39059.png,8,2
3431.png,19,15
2760.png,8,0
32488.png,1,0
60153.png,8,16
31614.png,8,11
2564.png,17,27
54593.png,2,17
8528.png,16,9
18066.png,8,21
70688.png,19,5
12060.png,6,8
53959.png,3,8
74402.png,5,11
32846.png,8,2
37088.png,8,5
21549.png,13,5
10852.png,3,16
22588.png,8,4
56788.png,8,22
9424.png,14,8
46688.png,8,21
59330.png,8,3
35541.png,14,16
49424.png,8,0
69721.png,8,4
5913.png,2,18
63545.png,13,27
69854.png,8,25
4479.png,18,23
43688.png,1,28
59087.png,8,0
34774.png,6,19
17763.png,8,5
79467.png,14,15
52891.png,15,2
48907.png,19,20
67895.png,8,11
21835.png,17,25
34876.png,8,1
46013.png,6,1
61144.png,8,20
48469.png,15,16
23332.png,14,26
57674.png,19,18
76105.png,8,5
69264.png,8,23
33330.png,6,1
10678.png,8,28
38854.png,8,2
63662.png,3,18
7278.png,3,26
50402.png,19,25
69682.png,8,9
17691.png,15,17
56629.png,3,5
29056.png,2,17
70393.png,1,7
18222.png,19,18
69411.png,2,7
52184.png,1,20
50651.png,8,15
14381.png,9,4
48491.png,0,2
48881.png,18,23
56952.png,14,16
33747.png,8,12
42152.png,8,13
72338.png,8,20
58302.png,2,17
41658.png,16,19
24763.png,3,3
52023.png,2,18
64099.png,18,6
25222.png,3,26
74314.png,7,24
19092.png,8,16
29098.png,2,18
19959.png,8,21
59739.png,8,6
8340.png,8,21
31346.png,9,3
39873.png,8,4
64729.png,19,14
32743.png,8,27
76525.png,18,0
23653.png,8,0
20881.png,8,19
9528.png,2,18
32305.png,8,9
74278.png,8,27
69399.png,2,7
34323.png,4,4
63493.png,8,4
55460.png,15,17
60457.png,16,11
73304.png,13,5
59550.png,18,23
53778.png,19,18
75054.png,5,27
36808.png,0,21
49837.png,4,4
56062.png,19,13
59263.png,8,16
56587.png,17,27
67125.png,17,26
16669.png,8,2
5942.png,11,8
69763.png,18,11
78671.png,5,4
31009.png,8,15
41704.png,8,8
61118.png,1,5
27391.png,8,7
54302.png,8,26
80744.png,0,2
78352.png,3,5
69507.png,19,24
76787.png,8,12
45263.png,5,12
28388.png,8,23
67971.png,17,17
6380.png,9,16
44436.png,1,28
71640.png,8,15
26695.png,17,18
49833.png,8,13
38449.png,3,17
28991.png,8,6
20643.png,15,16
28437.png,8,14
64929.png,2,25
60914.png,14,9
12831.png,8,16
46251.png,8,24
63208.png,5,0
18538.png,5,20
73134.png,13,27
67348.png,8,15
74778.png,8,5
38944.png,0,6
66396.png,18,0
34935.png,8,10
61876.png,18,24
65118.png,2,27
51130.png,15,23
60892.png,18,16
52922.png,19,15
2408.png,8,15
24728.png,0,12
60186.png,19,16
9150.png,15,16
52747.png,8,16
34956.png,2,17
78711.png,8,6
78951.png,19,6
12346.png,2,0
68554.png,8,16
79341.png,1,5
28638.png,1,20
57684.png,8,29
36650.png,18,0
80330.png,6,26
62459.png,19,0
10082.png,14,8
79148.png,8,15
5509.png,8,8
45504.png,17,27
7263.png,8,18
42782.png,6,21
58108.png,8,24
4260.png,9,10
70200.png,8,14
14396.png,0,24
40879.png,1,13
26863.png,2,23
71898.png,6,11
44450.png,8,1
76637.png,16,8
2769.png,19,24
2399.png,8,27
24696.png,8,1
79346.png,8,15
103.png,1,22
78116.png,18,11
66619.png,8,3
31189.png,19,28
11251.png,17,18
52797.png,8,18
60354.png,1,24
13728.png,8,11
57373.png,3,16
2469.png,2,6
16914.png,8,12
77375.png,2,5
5487.png,8,28
5445.png,8,1
72871.png,18,23
6266.png,16,9
12627.png,0,15
25568.png,3,19
14858.png,0,2
56090.png,8,0
64704.png,17,18
18314.png,8,12
33390.png,18,23
72916.png,6,26
40087.png,8,23
15589.png,8,5
3883.png,17,26
25970.png,6,7
34718.png,8,29
62776.png,8,10
69666.png,7,24
31643.png,8,4
77027.png,0,6
52036.png,15,16
30337.png,1,5
6817.png,8,15
61709.png,8,19
78260.png,8,1
35797.png,15,13
13812.png,5,11
12545.png,8,3
25729.png,8,10
8751.png,8,9
74073.png,8,7
15705.png,6,16
38506.png,5,12
14654.png,19,0
20756.png,8,26
41123.png,8,16
43792.png,8,19
22933.png,19,18
1764.png,19,18
80219.png,9,4
42428.png,0,25
2180.png,16,19
25503.png,8,9
25155.png,1,22
7160.png,15,17
80194.png,8,29
11354.png,8,1
39822.png,3,12
18327.png,17,21
57962.png,18,23
57925.png,8,5
59794.png,18,23
15557.png,1,28
36046.png,8,24
79932.png,8,18
76152.png,4,27
40431.png,8,23
37464.png,2,13
68109.png,8,4
2260.png,2,14
32068.png,8,18
68172.png,2,5
12740.png,8,15
80245.png,19,25
62112.png,8,17
75779.png,8,6
4586.png,8,12
32124.png,2,5
79116.png,8,5
51071.png,2,5
40671.png,2,27
2807.png,2,18
65780.png,3,3
74603.png,8,2
13318.png,15,15
2603.png,8,28
54898.png,5,18
39643.png,8,13
74570.png,8,5
43886.png,8,21
73796.png,9,29
49542.png,1,22
43937.png,8,7
50963.png,8,28
59041.png,6,21
37575.png,2,18
30096.png,8,5
68447.png,18,28
61389.png,8,12
8472.png,1,20
14557.png,19,13
10862.png,8,16
53221.png,17,17
207.png,6,1
25190.png,16,14
43855.png,8,7
74008.png,8,8
21555.png,1,24
35303.png,8,27
59849.png,19,15
46790.png,18,23
14169.png,18,0
27844.png,8,19
32476.png,8,9
11838.png,1,20
70988.png,8,27
4226.png,19,8
25881.png,8,6
47436.png,7,16
38296.png,8,28
13153.png,7,20
5193.png,5,19
21500.png,8,12
75753.png,1,20
8560.png,8,0
17369.png,15,10
40392.png,8,14
35332.png,1,5
44685.png,6,21
13181.png,1,2
13010.png,7,0
70171.png,8,8
77855.png,8,15
35981.png,8,8
42354.png,8,16
12352.png,8,3
488.png,17,23
14252.png,2,17
51444.png,18,10
18227.png,8,2
40492.png,8,28
67897.png,16,11
62961.png,8,16
38408.png,14,11
37125.png,3,2
20215.png,8,3
11840.png,8,20
62186.png,5,22
3955.png,8,28
33207.png,8,3
6638.png,0,24
69385.png,5,11
71265.png,18,27
45201.png,0,5
54804.png,8,13
77868.png,18,5
39135.png,19,23
42812.png,8,7
46955.png,8,4
30609.png,8,22
60074.png,8,20
66823.png,19,24
26518.png,8,7
1465.png,8,24
13643.png,8,19
23499.png,3,22
4160.png,16,9
61310.png,10,29
53705.png,8,8
54909.png,8,11
50641.png,8,3
36438.png,3,21
48514.png,8,10
13724.png,2,17
37904.png,12,22
16705.png,1,20
8740.png,8,16
52885.png,19,8
39780.png,4,11
10524.png,13,5
26535.png,8,1
1933.png,2,27
58308.png,15,16
20107.png,18,20
5268.png,0,0
61897.png,2,17
46580.png,4,29
47918.png,8,21
8162.png,8,10
48783.png,8,10
19412.png,8,7
68436.png,8,5
57928.png,9,11
36535.png,19,18
38752.png,8,13
76886.png,8,11
28970.png,8,19
42232.png,8,23
76402.png,8,11
71181.png,17,29
26823.png,8,13
36777.png,7,1
79590.png,3,3
44314.png,18,10
63135.png,8,20
24558.png,1,25
18870.png,8,5
550.png,19,10
24600.png,8,9
4435.png,16,27
79712.png,8,6
42214.png,8,27
79981.png,19,25
27905.png,8,7
6187.png,1,0
77176.png,17,5
2301.png,8,29
33759.png,3,18
30855.png,3,2
48940.png,2,17
13748.png,19,24
73734.png,2,18
27034.png,8,2
53832.png,8,16
11357.png,8,27
74631.png,8,14
38584.png,8,25
59869.png,8,27
75240.png,14,4
70360.png,18,23
22143.png,8,5
18963.png,6,3
26685.png,8,4
34450.png,1,22
24198.png,8,29
24548.png,8,29
61886.png,18,23
58024.png,8,5
44304.png,2,24
33154.png,8,13
68594.png,8,11
40682.png,3,1
16521.png,18,23
44692.png,8,22
41037.png,8,11
8486.png,2,17
70317.png,0,0
67378.png,5,20
20971.png,15,27
74050.png,8,19
34589.png,14,23
46272.png,6,3
6262.png,8,27
65577.png,0,27
61955.png,1,2
35436.png,19,27
39167.png,8,20
3513.png,8,4
76811.png,7,20
71413.png,13,22
76714.png,8,15
25205.png,0,14
3895.png,19,20
7303.png,8,21
1677.png,19,14
63998.png,8,29
32048.png,1,22
30811.png,8,5
69855.png,1,28
17831.png,3,5
41948.png,16,20
67717.png,8,1
11221.png,18,27
71362.png,8,6
63873.png,4,11
8823.png,1,24
38946.png,8,29
80398.png,8,17
74317.png,2,17
31890.png,2,13
33323.png,8,2
78611.png,8,9
74254.png,0,7
77441.png,19,20
7860.png,2,17
45297.png,8,28
62401.png,3,7
49928.png,8,28
44329.png,8,27
2869.png,8,18
26804.png,14,13
66852.png,18,0
38046.png,8,9
44597.png,8,9
79236.png,2,17
56436.png,1,28
8986.png,8,8
46334.png,8,7
14684.png,0,29
67047.png,8,29
32750.png,19,14
4507.png,8,1
14489.png,8,0
19345.png,16,20
76806.png,1,5
354.png,0,5
60801.png,8,26
48572.png,8,12
38828.png,8,23
50301.png,19,16
74112.png,0,6
59200.png,3,3
43315.png,0,6
44762.png,8,7
35874.png,8,4
4700.png,8,16
14240.png,8,5
16655.png,8,0
15748.png,1,20
59054.png,5,15
64191.png,8,18
13461.png,8,16
24153.png,19,5
47717.png,19,7
8425.png,6,21
78634.png,1,22
26704.png,14,5
1225.png,15,17
54477.png,11,9
54662.png,8,12
51520.png,2,17
41190.png,8,4
30845.png,17,17
68979.png,4,26
43850.png,8,15
73469.png,2,17
22333.png,8,2
63965.png,2,13
15387.png,3,7
2988.png,8,15
33819.png,6,1
70234.png,1,20
77430.png,2,18
44648.png,4,16
54786.png,8,28
52628.png,7,1
7539.png,11,16
43928.png,8,2
47285.png,8,14
14215.png,8,29
21455.png,11,25
29406.png,8,6
13928.png,19,10
3834.png,8,23
78809.png,8,21
4275.png,11,9
50170.png,1,20
31501.png,0,4
19664.png,8,15
17475.png,8,5
40214.png,0,15
34625.png,6,1
39511.png,2,23
12239.png,9,26
14235.png,9,15
726.png,9,3
56278.png,13,24
23409.png,0,19
51621.png,2,25
74798.png,19,14
3205.png,8,27
26129.png,8,8
25064.png,2,2
77453.png,5,11
58173.png,8,22
75608.png,8,21
47331.png,1,20
79286.png,1,20
58694.png,1,5
69670.png,2,18
32752.png,8,15
15256.png,17,10
65873.png,0,15
53563.png,9,4
62228.png,19,19
67143.png,12,6
64821.png,0,15
61295.png,0,10
68941.png,0,2
3504.png,1,24
58070.png,0,5
39.png,1,20
47133.png,8,6
8245.png,8,20
24147.png,9,5
44024.png,4,19
15969.png,12,8
17028.png,1,22
37339.png,8,7
2835.png,8,16
31378.png,8,4
40999.png,17,18
45524.png,2,17
73094.png,8,27
33236.png,8,29
30685.png,6,1
15053.png,19,8
46043.png,8,18
29172.png,2,17
53540.png,8,2
69205.png,8,12
20619.png,19,27
66741.png,2,27
51667.png,8,24
41010.png,8,18
30504.png,8,22
53661.png,2,13
34488.png,1,20
70289.png,8,3
46430.png,18,28
29129.png,8,10
25845.png,8,5
34157.png,3,28
16304.png,8,4
54223.png,1,20
67376.png,0,2
45829.png,2,18
5676.png,0,15
29050.png,8,11
30802.png,8,27
56245.png,3,3
41970.png,8,18
30931.png,8,28
1177.png,5,28
10226.png,15,10
45811.png,16,14
1719.png,17,26
42325.png,8,19
14604.png,2,25
7687.png,1,28
42914.png,3,17
27657.png,0,15
77390.png,8,23
21546.png,8,26
55630.png,1,22
74321.png,8,11
54995.png,1,5
18727.png,8,21
70527.png,8,7
14567.png,8,23
47654.png,8,21
30478.png,2,27
56838.png,5,29
74606.png,8,1
22261.png,16,11
780.png,8,8
23492.png,16,9
49086.png,0,27
33887.png,8,21
346.png,0,2
54409.png,15,28
54446.png,8,16
25682.png,9,7
77147.png,18,23
27934.png,6,12
79579.png,3,17
35059.png,8,2
4627.png,8,10
40694.png,4,22
45540.png,5,11
64482.png,17,27
68791.png,8,28
40853.png,16,2
27705.png,1,20
46387.png,15,13
22319.png,8,20
50730.png,8,16
60985.png,0,15
7154.png,11,8
42237.png,2,18
20887.png,8,16
30140.png,8,16
66784.png,18,5
53937.png,19,5
18244.png,8,23
80736.png,4,11
12957.png,8,25
73214.png,9,7
73563.png,6,11
53938.png,15,16
41662.png,8,19
53378.png,1,22
74789.png,8,17
62953.png,8,1
58471.png,8,27
10460.png,7,1
48765.png,0,14
75594.png,2,27
80655.png,8,7
9095.png,3,15
57869.png,8,9
67299.png,8,7
18090.png,8,16
23092.png,3,8
39477.png,8,23
3909.png,16,9
65189.png,19,18
29213.png,8,4
66342.png,8,21
51571.png,8,13
56234.png,8,12
59079.png,5,13
62338.png,8,14
43085.png,4,4
20025.png,8,28
61924.png,1,28
55866.png,8,25
14478.png,8,12
41069.png,19,4
63002.png,8,1
70986.png,3,21
3352.png,1,22
5637.png,8,16
75794.png,4,26
24358.png,8,17
70805.png,14,9
39210.png,8,3
79862.png,4,16
74211.png,6,21
54484.png,8,12
28776.png,2,0
23895.png,8,21
9398.png,3,25
72492.png,3,3
14282.png,6,1
20376.png,13,22
56990.png,8,8
80459.png,8,2
21789.png,8,4
22072.png,0,2
66258.png,19,2
67402.png,8,29
55356.png,16,3
48528.png,8,4
71988.png,0,10
47419.png,17,17
25228.png,1,22
31212.png,8,6
19196.png,15,15
22620.png,8,23
50088.png,8,9
18096.png,15,29
77275.png,8,11
46004.png,1,5
79491.png,8,13
39544.png,8,1
5673.png,10,6
53293.png,8,20
58814.png,0,27
12243.png,8,13
69863.png,6,1
45952.png,8,15
3220.png,4,3
58724.png,12,22
59622.png,0,6
29093.png,8,22
49154.png,15,4
44266.png,0,14
47554.png,8,29
47814.png,8,20
40636.png,8,4
34202.png,2,18
56361.png,19,9
76956.png,8,16
69750.png,8,13
74447.png,18,6
75397.png,18,23
59573.png,4,18
69252.png,0,14
66721.png,8,19
58624.png,16,9
32017.png,8,15
38289.png,3,0
62305.png,1,22
30698.png,8,11
2105.png,2,25
74837.png,1,20
7091.png,8,9
40939.png,19,29
79161.png,8,5
34721.png,8,29
39207.png,5,7
77710.png,8,14
56006.png,5,25
876.png,1,24
24088.png,3,3
80302.png,18,23
52314.png,8,26
35950.png,19,20
3154.png,2,17
2207.png,8,9
25073.png,8,9
18028.png,17,21
43746.png,8,25
54261.png,19,26
17929.png,3,21
74805.png,3,23
76287.png,8,19
772.png,2,17
59053.png,3,7
72920.png,1,20
48639.png,1,20
29954.png,8,27
2548.png,8,18
43241.png,19,12
38655.png,0,6
73009.png,2,5
59264.png,8,15
59215.png,0,3
61316.png,8,10
76761.png,8,1
28739.png,18,25
46447.png,18,16
12307.png,1,22
14766.png,0,19
35934.png,10,7
855.png,16,16
63253.png,8,16
75573.png,8,11
27344.png,8,23
14117.png,3,22
58519.png,6,1
58616.png,19,18
66424.png,8,19
12491.png,17,21
23345.png,8,8
71987.png,8,9
57361.png,17,6
76444.png,0,14
14064.png,0,17
26598.png,0,0
5195.png,8,21
72056.png,18,23
77347.png,19,23
2627.png,11,8
78382.png,1,29
27273.png,14,9
77421.png,8,26
36624.png,8,9
36308.png,8,16
43766.png,0,2
53062.png,7,28
54195.png,2,17
33355.png,4,25
16793.png,2,17
23080.png,8,21
30195.png,17,17
53356.png,0,25
37205.png,2,13
24906.png,2,18
16892.png,1,22
54954.png,8,11
74784.png,8,26
22900.png,5,25
58294.png,8,5
32155.png,1,24
47103.png,6,21
12280.png,10,5
5928.png,9,2
40103.png,6,21
28670.png,8,0
65772.png,4,10
28068.png,8,11
37198.png,8,13
18196.png,8,5
76480.png,8,5
58350.png,7,1
875.png,5,5
24718.png,8,11
63262.png,2,13
29175.png,11,4
34969.png,14,26
26012.png,3,21
61334.png,14,8
34958.png,1,28
44341.png,8,22
14865.png,8,4
69228.png,8,1
13476.png,8,5
48388.png,15,22
20068.png,15,10
28585.png,18,23
75740.png,8,0
24595.png,8,3
80629.png,19,22
33991.png,2,18
4872.png,2,18
39750.png,0,6
58517.png,8,8
49611.png,8,25
60300.png,8,0
5700.png,7,22
69747.png,8,23
24812.png,8,5
60773.png,1,20
39124.png,8,15
41762.png,0,27
65943.png,8,4
11406.png,8,15
37775.png,2,25
54514.png,8,14
65477.png,8,19
946.png,12,15
13805.png,1,28
12025.png,1,22
31126.png,11,4
53313.png,8,29
76438.png,18,6
39587.png,1,20
58662.png,2,18
74938.png,8,25
12008.png,17,21
50505.png,0,18
44074.png,0,10
12403.png,9,27
15693.png,8,10
30114.png,8,9
50340.png,17,17
62391.png,2,27
7930.png,15,15
78421.png,4,22
26643.png,3,10
36617.png,8,21
17515.png,8,15
70150.png,0,7
62198.png,8,5
8889.png,13,5
78552.png,2,28
14526.png,8,22
71710.png,8,5
5771.png,15,28
5165.png,8,14
30648.png,2,18
77221.png,8,1
44595.png,2,27
16648.png,18,23
21458.png,8,27
53524.png,0,0
38111.png,16,8
21362.png,6,9
37459.png,8,4
73485.png,8,16
24977.png,8,29
64439.png,0,6
47878.png,8,13
47943.png,8,10
67967.png,8,7
76812.png,18,16
54545.png,8,9
26752.png,8,21
57492.png,11,8
75883.png,8,5
45268.png,8,23
58805.png,2,17
50277.png,8,10
6479.png,8,16
35603.png,14,26
54952.png,8,13
12575.png,8,8
11101.png,11,26
64435.png,17,16
28300.png,2,17
39490.png,8,3
44261.png,0,6
77739.png,8,14
35092.png,19,16
38777.png,7,1
23440.png,13,27
69496.png,8,26
14469.png,2,23
48782.png,8,18
78738.png,8,23
59526.png,8,8
44903.png,2,17
40617.png,8,16
10917.png,5,4
52538.png,8,2
73169.png,1,22
66921.png,9,27
73037.png,8,12
53109.png,19,5
37175.png,8,5
10727.png,15,3
2005.png,10,27
45571.png,8,6
24006.png,15,5
11213.png,9,18
77348.png,6,27
60178.png,18,16
45387.png,8,16
61289.png,8,1
67155.png,8,15
4132.png,18,25
8266.png,16,11
16960.png,8,23
40816.png,8,12
35354.png,8,2
76069.png,8,3
65257.png,8,6
52071.png,8,0
56160.png,3,22
7635.png,18,0
47397.png,18,22
49354.png,2,13
79446.png,8,4
12406.png,6,26
66624.png,1,20
3013.png,7,22
78604.png,8,5
37153.png,19,20
3789.png,11,8
18018.png,8,14
44145.png,0,2
4358.png,17,5
59851.png,8,3
40620.png,17,21
54125.png,9,20
12423.png,6,1
60376.png,14,8
71570.png,19,25
59497.png,8,13
34640.png,8,26
57161.png,19,13
32542.png,2,5
13954.png,9,7
53343.png,8,26
78723.png,6,21
38136.png,8,11
11997.png,8,13
15116.png,8,26
73674.png,8,25
49299.png,0,24
48884.png,8,0
4512.png,0,2
45522.png,0,7
59943.png,0,4
41755.png,8,14
39235.png,8,28
10958.png,18,23
33317.png,0,16
65211.png,0,15
79698.png,3,7
58806.png,8,12
76090.png,3,12
71999.png,18,16
8018.png,2,17
78175.png,2,25
31849.png,2,17
45787.png,8,19
50462.png,14,4
5454.png,5,25
58222.png,5,19
42507.png,6,1
68722.png,8,7
64956.png,8,5
14243.png,2,20
78802.png,0,16
42173.png,8,25
29514.png,1,22
65816.png,8,21
68092.png,2,17
44691.png,8,8
17666.png,5,11
67123.png,8,21
21376.png,8,0
662.png,3,3
47438.png,8,24
14704.png,17,17
37853.png,1,5
27676.png,2,17
21366.png,3,17
26181.png,17,5
33830.png,18,1
79508.png,18,11
16478.png,8,27
21405.png,2,18
11111.png,8,19
20872.png,9,4
33840.png,10,1
66476.png,1,14
5271.png,8,21
35011.png,13,8
21135.png,13,3
23305.png,19,13
57319.png,2,18
9298.png,8,4
30782.png,1,5
13022.png,2,17
28917.png,7,20
66008.png,6,3
29822.png,8,13
31445.png,8,16
21069.png,8,5
7974.png,3,17
24316.png,8,8
29182.png,2,18
58559.png,8,7
37707.png,0,18
77761.png,8,29
42883.png,5,3
64842.png,3,15
36977.png,3,22
72382.png,8,7
64182.png,3,22
3906.png,8,13
49284.png,15,25
69017.png,8,6
76937.png,8,11
14286.png,2,18
22207.png,8,4
58742.png,6,1
57451.png,8,15
41967.png,1,22
24774.png,8,8
30389.png,18,23
61452.png,2,17
59809.png,6,1
10905.png,7,3
66410.png,0,15
14607.png,8,16
23501.png,17,21
74171.png,1,22
59492.png,4,27
51327.png,0,19
5674.png,1,22
71687.png,0,2
63940.png,0,15
74608.png,8,10
70775.png,8,14
60257.png,19,13
48715.png,19,24
51050.png,2,17
69293.png,8,15
6126.png,8,7
35064.png,0,19
60201.png,18,10
2697.png,10,5
70142.png,0,2
42759.png,16,3
24361.png,8,8
57877.png,12,8
75230.png,0,6
60338.png,8,16
59300.png,3,20
29547.png,12,8
37521.png,3,26
66182.png,8,7
27057.png,19,5
44346.png,8,21
11172.png,8,2
72040.png,8,2
55098.png,8,20
6016.png,0,2
53254.png,8,8
28584.png,4,5
25694.png,8,2
5459.png,19,3
8566.png,1,20
30907.png,9,11
46628.png,18,23
70548.png,1,10
69679.png,8,28
73910.png,1,5
5308.png,8,21
25966.png,1,16
25029.png,14,5
71314.png,8,5
6544.png,0,2
60701.png,1,20
27051.png,18,0
12474.png,17,17
58220.png,8,13
38325.png,19,22
16102.png,19,5
62127.png,3,22
23296.png,8,4
1208.png,1,14
50522.png,15,16
31047.png,19,10
40019.png,8,1
23342.png,18,10
70909.png,8,4
11796.png,8,24
20540.png,10,22
4035.png,6,21
73901.png,8,18
931.png,17,18
63074.png,8,15
22247.png,0,7
36683.png,8,3
68822.png,17,27
13741.png,2,13
27901.png,7,22
36264.png,8,0
41233.png,8,4
52610.png,8,26
56348.png,8,17
44126.png,8,23
72264.png,3,7
58890.png,8,3
60688.png,19,12
57909.png,14,9
64588.png,3,6
75154.png,8,11
64768.png,12,9
8051.png,19,18
1534.png,19,11
41469.png,3,26
59077.png,8,7
75933.png,4,4
55780.png,8,9
79939.png,12,5
26841.png,2,22
72269.png,0,19
46315.png,8,5
1322.png,17,14
12647.png,19,2
859.png,8,10
27076.png,8,9
65016.png,8,1
24978.png,18,23
19911.png,0,7
32444.png,8,17
40154.png,19,16
74350.png,8,22
31402.png,8,20
29662.png,8,4
52276.png,15,10
15244.png,12,0
43256.png,8,28
43901.png,18,23
36840.png,8,16
59377.png,8,20
16118.png,5,1
68026.png,2,27
52528.png,2,23
12200.png,3,17
70276.png,16,22
10151.png,8,0
39699.png,11,4
45314.png,8,1
32661.png,1,20
79109.png,8,10
34864.png,3,14
63628.png,8,8
28503.png,6,21
63352.png,18,23
17816.png,8,10
53954.png,9,18
57817.png,3,3
37368.png,1,20
59021.png,14,27
45272.png,19,15
15938.png,2,17
40024.png,2,18
9627.png,8,12
40376.png,8,14
2520.png,8,24
23729.png,8,17
39272.png,8,13
64517.png,1,22
18051.png,15,21
45654.png,3,8
76617.png,3,1
48460.png,8,8
66647.png,0,2
71819.png,8,15
51465.png,2,17
31926.png,0,24
29770.png,17,21
55080.png,8,16
28479.png,11,27
17985.png,8,11
47487.png,15,22
71146.png,8,9
38105.png,3,22
72451.png,8,21
77456.png,8,18
13029.png,10,13
63070.png,5,25
34582.png,8,5
13276.png,9,18
49404.png,19,28
77590.png,2,18
79514.png,0,7
45930.png,8,22
21960.png,1,22
49145.png,5,25
23397.png,16,8
6287.png,2,27
42923.png,19,12
24617.png,15,17
13195.png,8,2
67916.png,2,25
36239.png,1,20
34918.png,0,8
789.png,2,18
41585.png,9,29
230.png,8,17
61525.png,19,1
27471.png,19,10
50991.png,19,13
60983.png,1,28
27284.png,18,23
23097.png,19,20
18846.png,2,18
4110.png,19,10
8189.png,8,11
59461.png,18,23
9337.png,15,0
10434.png,6,26
7326.png,19,12
71280.png,1,10
29401.png,8,10
15455.png,4,21
79180.png,2,13
45455.png,1,24
42241.png,8,26
3829.png,8,26
77373.png,3,11
71346.png,8,16
13382.png,8,19
637.png,8,10
79331.png,2,5
50199.png,2,18
6574.png,16,27
39331.png,8,5
47910.png,15,5
64679.png,1,25
56104.png,17,25
19893.png,11,8
48851.png,5,11
77376.png,13,22
54770.png,6,16
65320.png,3,22
11233.png,8,2
78233.png,10,8
4373.png,18,10
63727.png,8,4
43677.png,8,11
46523.png,8,13
51292.png,8,16
46225.png,19,20
47454.png,8,2
63363.png,14,26
32481.png,5,13
33596.png,8,29
6933.png,8,14
5046.png,8,8
15665.png,1,28
11222.png,19,10
71037.png,1,24
70525.png,8,5
1302.png,0,2
35647.png,8,9
72770.png,18,23
29892.png,8,26
60525.png,18,25
61487.png,4,11
39794.png,17,18
14548.png,16,3
66440.png,8,16
78902.png,2,13
57889.png,15,12
24449.png,8,16
57418.png,8,26
49203.png,17,23
48103.png,18,23
23352.png,8,3
39026.png,8,28
73213.png,8,13
8295.png,2,5
43055.png,8,0
62251.png,13,9
23169.png,16,9
62659.png,1,20
55001.png,8,23
44676.png,8,1
50299.png,8,23
10874.png,15,22
55548.png,5,16
18683.png,8,21
28382.png,8,4
68617.png,8,4
46697.png,8,29
12178.png,8,4
72692.png,2,17
80141.png,0,7
28572.png,16,3
45197.png,8,27
66282.png,8,4
50675.png,8,0
73651.png,1,20
41859.png,1,22
22140.png,8,15
61802.png,8,17
4692.png,7,20
55100.png,8,21
12809.png,15,13
66058.png,19,10
32522.png,19,12
30610.png,0,16
