base_cluster,other_cluster,group,outlier_id,options
"[14, 8]","[3, 17]","['28732', '40877', '39691', '46039', '53579']",53579,"['28732', '53579', '39691', '46039', '40877']"
"[0, 2]","[9, 26]","['60860', '43995', '59390', '70440', '27788']",27788,"['27788', '43995', '60860', '70440', '59390']"
"[3, 4]","[19, 25]","['20671', '11039', '9383', '35787', '59747']",59747,"['11039', '9383', '35787', '20671', '59747']"
"[5, 4]","[3, 12]","['62609', '63485', '27706', '2004', '27821']",27821,"['27706', '62609', '2004', '27821', '63485']"
"[5, 19]","[3, 5]","['49189', '35619', '60473', '53655', '63514']",63514,"['35619', '49189', '60473', '63514', '53655']"
"[15, 13]","[7, 20]","['25079', '68970', '34763', '53137', '55305']",55305,"['53137', '68970', '25079', '55305', '34763']"
"[19, 5]","[5, 22]","['72346', '55314', '32569', '59952', '40863']",40863,"['55314', '59952', '32569', '40863', '72346']"
"[14, 9]","[3, 16]","['6508', '39708', '26506', '26678', '56017']",56017,"['26678', '26506', '39708', '56017', '6508']"
"[19, 18]","[7, 1]","['55086', '58616', '49556', '74633', '53652']",53652,"['53652', '58616', '74633', '49556', '55086']"
"[3, 4]","[0, 6]","['20671', '35787', '9383', '11039', '41154']",41154,"['35787', '11039', '41154', '9383', '20671']"
"[17, 18]","[19, 14]","['21543', '66316', '46660', '51240', '26372']",26372,"['46660', '66316', '21543', '26372', '51240']"
"[19, 5]","[5, 19]","['63902', '76431', '59952', '17017', '63077']",63077,"['76431', '59952', '63077', '17017', '63902']"
"[19, 28]","[14, 7]","['43363', '23197', '40111', '42272', '67483']",67483,"['40111', '67483', '23197', '43363', '42272']"
"[19, 5]","[3, 4]","['17017', '72346', '59952', '63902', '11039']",11039,"['17017', '11039', '72346', '63902', '59952']"
"[14, 8]","[3, 17]","['40877', '28694', '39691', '28732', '54792']",54792,"['40877', '28694', '39691', '28732', '54792']"
"[19, 25]","[7, 22]","['74532', '47247', '26994', '33749', '79411']",79411,"['47247', '79411', '33749', '74532', '26994']"
"[19, 10]","[14, 7]","['55791', '25168', '21540', '73023', '38835']",38835,"['25168', '21540', '38835', '55791', '73023']"
"[9, 3]","[0, 0]","['74662', '64671', '14914', '1268', '78009']",78009,"['1268', '14914', '74662', '64671', '78009']"
"[14, 9]","[3, 17]","['26678', '40550', '6508', '39708', '33084']",33084,"['33084', '26678', '40550', '39708', '6508']"
"[3, 17]","[19, 5]","['12043', '64047', '38478', '54792', '17017']",17017,"['12043', '17017', '54792', '64047', '38478']"
"[3, 17]","[19, 25]","['12043', '53579', '33084', '38478', '33749']",33749,"['53579', '33749', '38478', '12043', '33084']"
"[17, 18]","[0, 24]","['51240', '46660', '31693', '6955', '74418']",74418,"['46660', '74418', '31693', '6955', '51240']"
"[18, 23]","[15, 17]","['25667', '40817', '20502', '61353', '47834']",47834,"['47834', '40817', '61353', '20502', '25667']"
"[14, 9]","[19, 13]","['39708', '40550', '26506', '14102', '43396']",43396,"['43396', '39708', '14102', '40550', '26506']"
"[14, 9]","[3, 21]","['14102', '6508', '26678', '40550', '53064']",53064,"['40550', '6508', '26678', '53064', '14102']"
"[3, 17]","[9, 26]","['12043', '54792', '33084', '53579', '50181']",50181,"['50181', '33084', '12043', '54792', '53579']"
"[0, 6]","[19, 13]","['43036', '25447', '43375', '75880', '43396']",43396,"['43375', '43396', '43036', '25447', '75880']"
"[3, 17]","[18, 25]","['33084', '38478', '54792', '12043', '4132']",4132,"['33084', '12043', '38478', '54792', '4132']"
"[19, 13]","[7, 1]","['43324', '37914', '42612', '43396', '8109']",8109,"['43396', '8109', '42612', '37914', '43324']"
"[4, 27]","[18, 25]","['5222', '77515', '70239', '12888', '25711']",25711,"['77515', '12888', '25711', '5222', '70239']"
"[5, 22]","[0, 2]","['40863', '7217', '57572', '48795', '67465']",67465,"['67465', '7217', '57572', '48795', '40863']"
"[5, 19]","[0, 0]","['10743', '63077', '49189', '77183', '28082']",28082,"['10743', '49189', '28082', '63077', '77183']"
"[5, 19]","[15, 21]","['77183', '63077', '53655', '60473', '7489']",7489,"['7489', '60473', '77183', '63077', '53655']"
"[3, 16]","[17, 5]","['56017', '63317', '177', '11746', '72055']",72055,"['11746', '177', '63317', '56017', '72055']"
"[9, 3]","[5, 4]","['14914', '64671', '1268', '9662', '51114']",51114,"['64671', '9662', '51114', '1268', '14914']"
"[19, 8]","[3, 17]","['19346', '6777', '71082', '36396', '53579']",53579,"['19346', '6777', '53579', '71082', '36396']"
"[9, 4]","[7, 20]","['50510', '80219', '79413', '64614', '55305']",55305,"['64614', '55305', '80219', '50510', '79413']"
"[0, 14]","[7, 22]","['1261', '42604', '80522', '75707', '23132']",23132,"['75707', '1261', '80522', '23132', '42604']"
"[5, 22]","[3, 28]","['57572', '48795', '77349', '7217', '12683']",12683,"['48795', '12683', '57572', '7217', '77349']"
"[5, 22]","[14, 9]","['57572', '7217', '77349', '40863', '26678']",26678,"['57572', '77349', '7217', '26678', '40863']"
"[19, 10]","[5, 19]","['73023', '25168', '55791', '21540', '63077']",63077,"['21540', '63077', '25168', '55791', '73023']"
"[3, 26]","[5, 19]","['9147', '50906', '34449', '49864', '10743']",10743,"['9147', '10743', '50906', '34449', '49864']"
"[9, 4]","[3, 26]","['79413', '64614', '80219', '50510', '11033']",11033,"['11033', '64614', '80219', '79413', '50510']"
"[17, 18]","[9, 26]","['66316', '51240', '31693', '70105', '6759']",6759,"['66316', '51240', '31693', '70105', '6759']"
"[5, 29]","[0, 0]","['55950', '52548', '21765', '57316', '8176']",8176,"['21765', '8176', '52548', '55950', '57316']"
"[7, 20]","[9, 26]","['55305', '54372', '2425', '2277', '6759']",6759,"['55305', '54372', '2277', '2425', '6759']"
"[15, 28]","[18, 25]","['38548', '23274', '10526', '67905', '4132']",4132,"['38548', '4132', '10526', '23274', '67905']"
"[19, 13]","[0, 0]","['26354', '42612', '43396', '35479', '14834']",14834,"['42612', '43396', '35479', '26354', '14834']"
"[3, 26]","[0, 2]","['49864', '32729', '18887', '50906', '9639']",9639,"['49864', '50906', '32729', '18887', '9639']"
"[3, 26]","[9, 4]","['18887', '1064', '40031', '11033', '50510']",50510,"['11033', '50510', '40031', '1064', '18887']"
"[5, 4]","[18, 25]","['53032', '27706', '35725', '70560', '3282']",3282,"['27706', '3282', '35725', '70560', '53032']"
"[19, 10]","[15, 13]","['21540', '73023', '55791', '25168', '42684']",42684,"['42684', '21540', '55791', '25168', '73023']"
"[3, 16]","[7, 3]","['11746', '56017', '177', '59100', '61767']",61767,"['61767', '177', '56017', '11746', '59100']"
"[5, 22]","[3, 17]","['7217', '77349', '48795', '57572', '53579']",53579,"['57572', '7217', '48795', '53579', '77349']"
"[15, 17]","[7, 20]","['60915', '47834', '1225', '11908', '55305']",55305,"['47834', '55305', '1225', '11908', '60915']"
"[3, 21]","[9, 3]","['14038', '47060', '42206', '53064', '9662']",9662,"['9662', '47060', '53064', '42206', '14038']"
"[7, 20]","[3, 16]","['55305', '2425', '2277', '54372', '63317']",63317,"['54372', '55305', '63317', '2425', '2277']"
"[15, 13]","[0, 14]","['53137', '20590', '34763', '24364', '17291']",17291,"['20590', '53137', '17291', '34763', '24364']"
"[7, 20]","[19, 8]","['2277', '2425', '55305', '54372', '6777']",6777,"['54372', '55305', '6777', '2425', '2277']"
"[18, 23]","[7, 22]","['5909', '42151', '37360', '15451', '23132']",23132,"['42151', '15451', '23132', '5909', '37360']"
"[4, 27]","[5, 29]","['70239', '12888', '5222', '77515', '52548']",52548,"['12888', '77515', '5222', '52548', '70239']"
"[19, 18]","[7, 20]","['41277', '55086', '35149', '29042', '55305']",55305,"['41277', '29042', '55305', '55086', '35149']"
"[17, 18]","[3, 7]","['21408', '21543', '70105', '51240', '4286']",4286,"['70105', '21543', '51240', '4286', '21408']"
"[0, 14]","[5, 19]","['75707', '39894', '1261', '17291', '10743']",10743,"['75707', '17291', '39894', '1261', '10743']"
"[0, 14]","[15, 28]","['1261', '42604', '80522', '75707', '23274']",23274,"['1261', '75707', '23274', '80522', '42604']"
"[7, 22]","[19, 10]","['31113', '40679', '23132', '79411', '55791']",55791,"['79411', '55791', '31113', '40679', '23132']"
"[0, 14]","[14, 9]","['37963', '39894', '17291', '80522', '40550']",40550,"['40550', '39894', '80522', '37963', '17291']"
"[7, 1]","[9, 11]","['8109', '16951', '12421', '10825', '335']",335,"['8109', '12421', '16951', '335', '10825']"
"[3, 7]","[19, 25]","['37907', '19992', '4286', '30859', '26994']",26994,"['30859', '4286', '37907', '19992', '26994']"
"[7, 20]","[18, 23]","['2425', '2277', '54372', '55305', '6216']",6216,"['55305', '2277', '54372', '6216', '2425']"
"[5, 22]","[3, 28]","['77349', '57572', '7217', '48795', '73823']",73823,"['48795', '57572', '77349', '73823', '7217']"
"[3, 28]","[18, 23]","['55090', '8257', '12683', '42226', '61353']",61353,"['61353', '8257', '12683', '55090', '42226']"
"[15, 13]","[7, 22]","['24364', '34763', '25079', '20590', '79411']",79411,"['34763', '79411', '25079', '20590', '24364']"
"[3, 12]","[0, 0]","['1181', '20968', '37955', '27821', '28082']",28082,"['37955', '27821', '20968', '28082', '1181']"
"[4, 27]","[19, 8]","['12888', '5222', '70239', '77515', '71082']",71082,"['5222', '12888', '70239', '71082', '77515']"
"[9, 26]","[3, 7]","['7474', '27788', '50181', '23716', '37907']",37907,"['27788', '23716', '7474', '50181', '37907']"
"[19, 8]","[9, 4]","['36396', '6777', '71082', '19346', '80219']",80219,"['6777', '19346', '71082', '36396', '80219']"
"[17, 21]","[3, 16]","['62454', '69704', '40487', '78147', '59100']",59100,"['62454', '59100', '78147', '69704', '40487']"
"[4, 27]","[5, 19]","['5222', '70239', '77515', '12888', '63077']",63077,"['5222', '12888', '70239', '77515', '63077']"
"[7, 1]","[0, 2]","['12376', '8109', '12421', '16951', '45218']",45218,"['45218', '12376', '16951', '12421', '8109']"
"[15, 13]","[7, 22]","['42684', '20590', '24364', '68970', '40679']",40679,"['40679', '24364', '42684', '68970', '20590']"
"[19, 10]","[5, 19]","['25618', '55791', '73023', '25168', '49189']",49189,"['73023', '49189', '25168', '55791', '25618']"
"[3, 16]","[9, 4]","['63317', '11746', '177', '59100', '64614']",64614,"['177', '11746', '59100', '64614', '63317']"
"[19, 8]","[5, 22]","['71082', '6777', '36396', '19346', '57572']",57572,"['57572', '36396', '71082', '6777', '19346']"
"[14, 8]","[3, 17]","['46039', '28694', '40877', '28732', '54792']",54792,"['28732', '54792', '46039', '40877', '28694']"
"[19, 18]","[7, 20]","['49556', '58616', '35149', '29042', '55305']",55305,"['58616', '55305', '49556', '35149', '29042']"
"[5, 22]","[19, 10]","['77349', '40863', '57572', '7217', '25168']",25168,"['40863', '77349', '57572', '7217', '25168']"
"[3, 26]","[7, 1]","['18887', '49864', '34449', '19246', '3536']",3536,"['18887', '3536', '34449', '19246', '49864']"
"[19, 8]","[3, 3]","['6777', '19346', '36396', '71082', '22002']",22002,"['22002', '36396', '71082', '6777', '19346']"
"[3, 5]","[9, 3]","['12162', '64', '74226', '63514', '14914']",14914,"['74226', '64', '14914', '12162', '63514']"
"[19, 13]","[0, 7]","['26354', '35479', '43396', '42612', '66807']",66807,"['43396', '42612', '26354', '35479', '66807']"
"[9, 26]","[3, 17]","['50181', '6759', '27788', '7474', '54792']",54792,"['27788', '6759', '54792', '50181', '7474']"
"[9, 3]","[3, 17]","['1268', '74662', '64671', '9662', '12043']",12043,"['74662', '9662', '12043', '1268', '64671']"
"[3, 7]","[19, 10]","['30859', '37907', '19796', '73164', '73023']",73023,"['73164', '73023', '30859', '37907', '19796']"
"[3, 4]","[5, 22]","['20671', '9383', '35787', '11039', '7217']",7217,"['9383', '11039', '7217', '20671', '35787']"
"[0, 24]","[5, 19]","['74418', '37989', '31926', '48780', '60473']",60473,"['31926', '48780', '74418', '60473', '37989']"
"[0, 7]","[9, 26]","['66807', '15613', '72266', '10984', '6759']",6759,"['15613', '72266', '66807', '6759', '10984']"
"[7, 3]","[18, 23]","['64781', '52457', '75828', '61767', '65195']",65195,"['75828', '61767', '64781', '52457', '65195']"
"[5, 22]","[3, 16]","['7217', '40863', '48795', '77349', '63317']",63317,"['7217', '77349', '40863', '48795', '63317']"
"[17, 21]","[19, 13]","['69704', '62454', '9795', '62549', '43324']",43324,"['9795', '43324', '62454', '62549', '69704']"
"[3, 3]","[17, 5]","['72700', '22487', '10131', '10017', '33045']",33045,"['22487', '33045', '10017', '10131', '72700']"
"[19, 25]","[9, 26]","['59747', '74532', '33749', '26994', '50181']",50181,"['59747', '26994', '33749', '50181', '74532']"
"[19, 18]","[3, 26]","['41277', '35149', '55086', '74633', '49864']",49864,"['35149', '41277', '49864', '55086', '74633']"
"[19, 14]","[0, 2]","['26372', '64729', '72517', '26703', '9639']",9639,"['26703', '64729', '72517', '9639', '26372']"
"[17, 5]","[0, 14]","['50221', '33045', '72055', '7913', '42604']",42604,"['7913', '72055', '33045', '50221', '42604']"
"[0, 7]","[3, 4]","['72266', '15613', '66807', '10984', '20671']",20671,"['20671', '66807', '15613', '72266', '10984']"
"[0, 2]","[19, 14]","['66847', '9639', '54867', '9836', '72517']",72517,"['9836', '54867', '66847', '72517', '9639']"
"[19, 28]","[0, 24]","['23197', '42272', '52721', '55589', '37989']",37989,"['37989', '52721', '55589', '23197', '42272']"
"[14, 9]","[3, 16]","['40550', '6508', '26506', '39708', '59100']",59100,"['39708', '40550', '6508', '59100', '26506']"
"[19, 25]","[7, 22]","['59747', '74532', '33749', '26994', '23132']",23132,"['33749', '26994', '23132', '74532', '59747']"
"[7, 1]","[0, 0]","['3536', '8109', '16951', '12376', '28082']",28082,"['28082', '3536', '16951', '12376', '8109']"
"[18, 25]","[9, 11]","['73827', '62071', '3282', '4132', '78534']",78534,"['78534', '73827', '4132', '62071', '3282']"
"[15, 21]","[0, 0]","['13497', '7489', '20839', '3384', '14834']",14834,"['7489', '20839', '14834', '3384', '13497']"
"[17, 18]","[9, 11]","['6955', '31693', '70105', '66316', '78534']",78534,"['70105', '31693', '66316', '78534', '6955']"
"[19, 28]","[9, 11]","['23197', '52721', '40111', '42272', '15606']",15606,"['52721', '15606', '40111', '42272', '23197']"
"[15, 28]","[14, 8]","['3258', '10526', '23274', '38548', '40877']",40877,"['23274', '3258', '40877', '38548', '10526']"
"[15, 13]","[18, 23]","['24364', '42684', '20590', '34763', '5909']",5909,"['24364', '34763', '5909', '42684', '20590']"
"[19, 10]","[3, 4]","['73023', '55791', '25168', '25618', '9383']",9383,"['9383', '55791', '25168', '25618', '73023']"
"[9, 11]","[19, 10]","['4186', '61914', '30907', '15606', '25618']",25618,"['4186', '15606', '25618', '61914', '30907']"
"[19, 25]","[0, 24]","['74532', '26994', '33749', '59747', '48780']",48780,"['26994', '48780', '59747', '74532', '33749']"
"[15, 28]","[0, 0]","['38548', '67905', '23274', '3258', '28082']",28082,"['38548', '23274', '28082', '67905', '3258']"
"[14, 8]","[19, 18]","['28694', '28732', '39691', '46039', '74633']",74633,"['28694', '39691', '74633', '46039', '28732']"
"[9, 26]","[5, 4]","['23716', '7474', '6759', '27788', '35725']",35725,"['35725', '23716', '7474', '27788', '6759']"
"[3, 21]","[7, 1]","['14038', '42206', '57272', '53064', '12421']",12421,"['53064', '12421', '57272', '14038', '42206']"
"[3, 26]","[19, 14]","['11033', '32729', '18887', '34449', '26372']",26372,"['18887', '11033', '32729', '26372', '34449']"
"[0, 0]","[3, 21]","['78009', '28082', '8176', '14834', '14038']",14038,"['78009', '14834', '8176', '14038', '28082']"
"[9, 4]","[7, 3]","['64614', '80219', '79413', '50510', '52457']",52457,"['80219', '64614', '52457', '50510', '79413']"
"[0, 0]","[19, 28]","['14834', '28082', '78009', '8176', '55589']",55589,"['28082', '55589', '8176', '78009', '14834']"
"[9, 4]","[3, 17]","['79413', '64614', '50510', '80219', '53579']",53579,"['53579', '79413', '50510', '80219', '64614']"
"[9, 11]","[3, 5]","['15606', '30907', '52758', '41897', '63514']",63514,"['52758', '30907', '41897', '15606', '63514']"
"[9, 11]","[0, 2]","['335', '61914', '4186', '52758', '80744']",80744,"['52758', '80744', '4186', '335', '61914']"
"[9, 26]","[3, 5]","['6759', '50181', '27788', '7474', '74226']",74226,"['6759', '50181', '7474', '27788', '74226']"
"[5, 19]","[3, 21]","['60473', '53655', '10743', '35619', '53064']",53064,"['53655', '53064', '60473', '10743', '35619']"
"[5, 19]","[3, 5]","['35619', '77183', '51211', '60473', '64']",64,"['64', '77183', '51211', '60473', '35619']"
"[14, 7]","[15, 28]","['51393', '77045', '67483', '25607', '10526']",10526,"['25607', '67483', '77045', '10526', '51393']"
"[19, 28]","[5, 22]","['23197', '40111', '42272', '55589', '7217']",7217,"['42272', '23197', '7217', '55589', '40111']"
"[3, 3]","[9, 11]","['30004', '994', '10131', '10017', '61914']",61914,"['10017', '10131', '994', '30004', '61914']"
"[9, 4]","[14, 9]","['64614', '80219', '50510', '79413', '39708']",39708,"['79413', '50510', '39708', '80219', '64614']"
"[9, 4]","[3, 17]","['79413', '64614', '80219', '50510', '33084']",33084,"['79413', '33084', '50510', '64614', '80219']"
"[18, 23]","[3, 4]","['64148', '72978', '67584', '10433', '9383']",9383,"['67584', '64148', '9383', '72978', '10433']"
"[19, 25]","[9, 3]","['47247', '59747', '26994', '33749', '9662']",9662,"['47247', '26994', '9662', '59747', '33749']"
"[3, 28]","[7, 20]","['42226', '12683', '73823', '8257', '54372']",54372,"['12683', '42226', '8257', '54372', '73823']"
"[7, 3]","[3, 16]","['64781', '52457', '75828', '61767', '63317']",63317,"['63317', '75828', '61767', '52457', '64781']"
"[0, 7]","[9, 4]","['15613', '10984', '72266', '66807', '80219']",80219,"['80219', '15613', '10984', '72266', '66807']"
"[5, 4]","[0, 7]","['70560', '2004', '35725', '63485', '15613']",15613,"['2004', '15613', '35725', '63485', '70560']"
"[5, 29]","[17, 18]","['55950', '57316', '51743', '21765', '51240']",51240,"['21765', '57316', '51240', '51743', '55950']"
"[19, 28]","[9, 4]","['40111', '42272', '52721', '55589', '50510']",50510,"['40111', '42272', '50510', '52721', '55589']"
"[5, 19]","[7, 22]","['10743', '60473', '54232', '49189', '31113']",31113,"['31113', '10743', '54232', '49189', '60473']"
"[9, 3]","[19, 25]","['14914', '74662', '9662', '1268', '26994']",26994,"['9662', '26994', '74662', '14914', '1268']"
