base_cluster,other_cluster,group,outlier_id,options
"[3, 5]","[4, 27]","['64', '74226', '63514', '12162', '5222']",5222,"['74226', '5222', '64', '63514', '12162']"
"[3, 7]","[17, 5]","['73164', '37907', '19796', '30859', '50221']",50221,"['73164', '37907', '50221', '30859', '19796']"
"[3, 7]","[19, 10]","['37907', '30859', '73164', '19796', '25168']",25168,"['73164', '25168', '30859', '19796', '37907']"
"[0, 2]","[17, 21]","['80744', '44125', '9639', '44145', '69704']",69704,"['69704', '9639', '44145', '44125', '80744']"
"[0, 2]","[15, 13]","['63508', '43995', '45218', '44125', '25079']",25079,"['44125', '25079', '43995', '63508', '45218']"
"[0, 2]","[9, 11]","['51831', '70440', '27625', '32703', '4186']",4186,"['27625', '70440', '4186', '32703', '51831']"
"[0, 7]","[17, 21]","['15613', '66807', '65801', '10984', '78147']",78147,"['10984', '66807', '15613', '65801', '78147']"
"[4, 27]","[9, 3]","['12888', '77515', '5222', '70239', '9662']",9662,"['77515', '12888', '5222', '70239', '9662']"
"[3, 17]","[19, 18]","['12043', '38478', '53579', '64047', '30721']",30721,"['53579', '12043', '64047', '38478', '30721']"
"[0, 0]","[7, 3]","['28082', '14834', '78009', '8176', '52457']",52457,"['28082', '14834', '8176', '78009', '52457']"
"[9, 11]","[3, 28]","['61914', '41897', '4186', '335', '55090']",55090,"['61914', '55090', '4186', '41897', '335']"
"[0, 0]","[17, 21]","['78009', '14834', '28082', '8176', '62549']",62549,"['28082', '14834', '78009', '62549', '8176']"
"[17, 5]","[3, 12]","['50221', '72055', '33045', '7913', '1181']",1181,"['1181', '7913', '72055', '50221', '33045']"
"[14, 8]","[0, 7]","['28694', '40877', '39691', '28732', '72266']",72266,"['40877', '28694', '72266', '39691', '28732']"
"[15, 21]","[7, 1]","['13497', '3384', '20839', '7489', '12376']",12376,"['7489', '12376', '20839', '13497', '3384']"
"[5, 22]","[19, 13]","['40863', '48795', '57572', '7217', '26354']",26354,"['7217', '26354', '40863', '48795', '57572']"
"[3, 7]","[0, 6]","['19796', '30859', '19992', '73164', '75880']",75880,"['73164', '19796', '19992', '30859', '75880']"
"[15, 13]","[0, 0]","['20590', '25079', '42684', '68970', '28082']",28082,"['42684', '25079', '28082', '20590', '68970']"
"[3, 5]","[19, 18]","['74226', '64', '12162', '63514', '41277']",41277,"['63514', '74226', '41277', '64', '12162']"
"[3, 28]","[7, 1]","['55090', '42226', '8257', '12683', '3536']",3536,"['42226', '3536', '55090', '12683', '8257']"
"[19, 14]","[14, 8]","['26703', '26372', '64729', '72517', '28732']",28732,"['26703', '26372', '72517', '28732', '64729']"
"[19, 5]","[0, 0]","['72346', '17017', '55314', '32569', '14834']",14834,"['72346', '17017', '55314', '14834', '32569']"
"[0, 14]","[3, 5]","['39894', '42604', '37963', '17291', '63514']",63514,"['39894', '63514', '17291', '37963', '42604']"
"[19, 5]","[17, 18]","['55314', '59952', '76431', '72346', '46660']",46660,"['72346', '46660', '76431', '59952', '55314']"
"[9, 3]","[14, 7]","['1268', '9662', '64671', '74662', '25607']",25607,"['74662', '9662', '1268', '64671', '25607']"
"[17, 21]","[5, 22]","['69704', '78147', '62454', '40487', '77349']",77349,"['40487', '69704', '77349', '78147', '62454']"
"[19, 25]","[3, 16]","['74532', '59747', '47247', '26994', '11746']",11746,"['11746', '26994', '47247', '74532', '59747']"
"[3, 26]","[19, 8]","['1064', '40031', '32729', '18887', '6777']",6777,"['40031', '32729', '18887', '6777', '1064']"
"[17, 5]","[19, 14]","['33045', '50221', '7913', '72055', '26703']",26703,"['7913', '26703', '33045', '50221', '72055']"
"[19, 14]","[17, 21]","['72517', '26372', '26703', '64729', '62454']",62454,"['26703', '26372', '72517', '62454', '64729']"
"[18, 25]","[19, 8]","['4132', '73827', '62071', '3282', '71082']",71082,"['4132', '71082', '3282', '73827', '62071']"
"[15, 28]","[19, 18]","['3258', '38548', '10526', '23274', '49556']",49556,"['10526', '23274', '49556', '3258', '38548']"
"[3, 7]","[19, 28]","['19796', '4286', '19992', '73164', '42272']",42272,"['42272', '73164', '4286', '19992', '19796']"
"[3, 16]","[0, 6]","['63317', '59100', '11746', '56017', '43375']",43375,"['11746', '59100', '56017', '43375', '63317']"
"[19, 18]","[9, 4]","['35149', '41277', '49556', '30721', '64614']",64614,"['30721', '49556', '35149', '64614', '41277']"
"[3, 26]","[19, 18]","['50906', '18887', '9147', '11033', '29042']",29042,"['29042', '11033', '50906', '9147', '18887']"
"[0, 7]","[3, 12]","['10984', '15613', '66807', '72266', '37955']",37955,"['10984', '72266', '37955', '66807', '15613']"
"[9, 3]","[19, 10]","['74662', '64671', '9662', '1268', '21540']",21540,"['64671', '9662', '1268', '74662', '21540']"
"[17, 18]","[3, 26]","['66316', '21408', '51240', '6955', '19246']",19246,"['6955', '66316', '19246', '21408', '51240']"
"[17, 18]","[19, 5]","['46660', '66935', '21408', '6955', '55314']",55314,"['6955', '21408', '55314', '66935', '46660']"
"[7, 22]","[3, 3]","['40679', '23132', '31113', '79411', '22002']",22002,"['22002', '79411', '31113', '23132', '40679']"
"[14, 7]","[19, 5]","['51393', '77045', '25607', '38835', '72346']",72346,"['25607', '72346', '77045', '38835', '51393']"
"[19, 18]","[5, 29]","['30721', '58616', '36535', '29042', '21765']",21765,"['30721', '36535', '29042', '21765', '58616']"
"[17, 21]","[15, 28]","['9795', '69704', '62549', '62454', '3258']",3258,"['62454', '62549', '3258', '9795', '69704']"
"[19, 5]","[5, 19]","['55314', '72346', '32569', '76431', '54232']",54232,"['55314', '76431', '32569', '54232', '72346']"
"[14, 8]","[19, 28]","['39691', '28732', '28694', '40877', '23197']",23197,"['28694', '23197', '28732', '40877', '39691']"
"[3, 4]","[7, 1]","['20671', '35787', '9383', '11039', '3536']",3536,"['35787', '3536', '20671', '11039', '9383']"
"[7, 1]","[15, 28]","['3536', '12376', '53652', '17550', '67905']",67905,"['12376', '3536', '53652', '17550', '67905']"
"[14, 9]","[3, 3]","['26678', '6508', '26506', '40550', '994']",994,"['26678', '994', '26506', '40550', '6508']"
"[19, 5]","[7, 20]","['17017', '59952', '32569', '55314', '55305']",55305,"['55314', '17017', '55305', '32569', '59952']"
"[17, 18]","[5, 29]","['66935', '6955', '31693', '66316', '55950']",55950,"['6955', '31693', '66316', '55950', '66935']"
"[3, 7]","[18, 25]","['73164', '37907', '30859', '19796', '25711']",25711,"['19796', '73164', '25711', '37907', '30859']"
"[3, 28]","[4, 27]","['55090', '12683', '73823', '42226', '70239']",70239,"['73823', '12683', '70239', '42226', '55090']"
"[17, 18]","[15, 17]","['46660', '31693', '66316', '51240', '47834']",47834,"['51240', '66316', '31693', '46660', '47834']"
"[7, 3]","[9, 11]","['52457', '61767', '75828', '64781', '52758']",52758,"['75828', '52457', '61767', '64781', '52758']"
"[19, 25]","[9, 4]","['26994', '33749', '59747', '74532', '50510']",50510,"['50510', '59747', '33749', '74532', '26994']"
"[9, 26]","[19, 25]","['50181', '6759', '7474', '23716', '47247']",47247,"['7474', '23716', '47247', '50181', '6759']"
"[3, 4]","[5, 22]","['9383', '35787', '20671', '11039', '7217']",7217,"['9383', '11039', '20671', '35787', '7217']"
"[19, 10]","[3, 4]","['25168', '21540', '55791', '73023', '35787']",35787,"['25168', '73023', '21540', '35787', '55791']"
"[0, 7]","[3, 3]","['72266', '15613', '65801', '10984', '22002']",22002,"['22002', '10984', '65801', '15613', '72266']"
"[14, 9]","[9, 4]","['39708', '40550', '26678', '26506', '64614']",64614,"['26506', '26678', '39708', '64614', '40550']"
"[17, 18]","[15, 13]","['31693', '51240', '6955', '70105', '20590']",20590,"['31693', '20590', '6955', '70105', '51240']"
"[15, 21]","[18, 23]","['7489', '13497', '3384', '20839', '37360']",37360,"['20839', '3384', '7489', '37360', '13497']"
"[7, 3]","[5, 4]","['52457', '64781', '75828', '61767', '63485']",63485,"['52457', '61767', '63485', '64781', '75828']"
"[3, 17]","[18, 23]","['12043', '54792', '38478', '53579', '67584']",67584,"['54792', '38478', '53579', '67584', '12043']"
"[14, 9]","[17, 21]","['6508', '26506', '40550', '39708', '40487']",40487,"['6508', '26506', '40487', '40550', '39708']"
"[19, 5]","[15, 13]","['55314', '17017', '63902', '32569', '53137']",53137,"['63902', '53137', '17017', '32569', '55314']"
"[15, 28]","[14, 8]","['3258', '23274', '67905', '10526', '28732']",28732,"['3258', '23274', '10526', '28732', '67905']"
"[7, 1]","[0, 14]","['17550', '3536', '12421', '16951', '42604']",42604,"['3536', '12421', '42604', '16951', '17550']"
"[7, 3]","[19, 18]","['61767', '52457', '75828', '64781', '55086']",55086,"['61767', '55086', '75828', '52457', '64781']"
"[17, 18]","[5, 4]","['66316', '66935', '31693', '21408', '51114']",51114,"['31693', '21408', '51114', '66316', '66935']"
"[5, 4]","[19, 13]","['27706', '35725', '53032', '63485', '26354']",26354,"['63485', '26354', '27706', '35725', '53032']"
"[19, 18]","[3, 4]","['58616', '29042', '36535', '49556', '11039']",11039,"['29042', '58616', '11039', '36535', '49556']"
"[18, 25]","[19, 28]","['62071', '3282', '25711', '73827', '40111']",40111,"['62071', '3282', '25711', '73827', '40111']"
"[19, 14]","[3, 21]","['64729', '72517', '26703', '26372', '53064']",53064,"['26372', '72517', '64729', '26703', '53064']"
"[3, 16]","[0, 0]","['56017', '59100', '177', '63317', '28082']",28082,"['177', '59100', '28082', '56017', '63317']"
"[17, 5]","[5, 29]","['50221', '33045', '7913', '72055', '55950']",55950,"['33045', '7913', '72055', '55950', '50221']"
"[3, 3]","[17, 21]","['30004', '10131', '22002', '994', '40487']",40487,"['30004', '10131', '40487', '22002', '994']"
"[3, 21]","[19, 18]","['14038', '53064', '57272', '42206', '36535']",36535,"['57272', '14038', '42206', '36535', '53064']"
"[17, 21]","[14, 7]","['78147', '62549', '62454', '9795', '51393']",51393,"['9795', '78147', '62549', '51393', '62454']"
"[3, 3]","[0, 2]","['22002', '994', '22487', '72700', '48095']",48095,"['22487', '22002', '48095', '994', '72700']"
"[19, 25]","[5, 29]","['74532', '59747', '47247', '33749', '21765']",21765,"['74532', '47247', '33749', '21765', '59747']"
"[19, 25]","[3, 17]","['47247', '26994', '59747', '33749', '54792']",54792,"['33749', '54792', '26994', '47247', '59747']"
"[19, 8]","[7, 20]","['71082', '19346', '6777', '36396', '2277']",2277,"['2277', '36396', '19346', '71082', '6777']"
"[5, 29]","[18, 23]","['21765', '18711', '57316', '51743', '15451']",15451,"['57316', '18711', '51743', '15451', '21765']"
"[19, 5]","[18, 23]","['76431', '72346', '32569', '63902', '59794']",59794,"['59794', '76431', '32569', '72346', '63902']"
"[7, 1]","[3, 5]","['3536', '10825', '12421', '17550', '64']",64,"['64', '10825', '12421', '3536', '17550']"
"[19, 13]","[0, 24]","['42612', '37914', '43396', '26354', '37989']",37989,"['43396', '42612', '37989', '26354', '37914']"
"[19, 18]","[4, 27]","['55086', '49556', '41277', '74633', '70239']",70239,"['41277', '49556', '70239', '74633', '55086']"
"[3, 28]","[17, 18]","['73823', '42226', '55090', '8257', '66935']",66935,"['8257', '66935', '42226', '55090', '73823']"
"[19, 18]","[4, 27]","['30721', '58616', '29042', '49556', '77515']",77515,"['30721', '49556', '29042', '58616', '77515']"
"[3, 17]","[19, 25]","['38478', '33084', '12043', '54792', '47247']",47247,"['12043', '54792', '47247', '38478', '33084']"
"[3, 26]","[9, 11]","['40031', '19246', '1064', '34449', '15606']",15606,"['40031', '34449', '15606', '19246', '1064']"
"[5, 4]","[15, 13]","['51114', '70560', '35725', '27706', '42684']",42684,"['27706', '51114', '42684', '35725', '70560']"
"[7, 20]","[0, 24]","['2277', '55305', '2425', '54372', '31926']",31926,"['31926', '2277', '54372', '2425', '55305']"
"[14, 8]","[3, 4]","['28694', '28732', '46039', '40877', '35787']",35787,"['28694', '40877', '28732', '35787', '46039']"
"[17, 5]","[3, 16]","['7913', '33045', '72055', '50221', '63317']",63317,"['33045', '63317', '50221', '7913', '72055']"
"[0, 14]","[3, 21]","['80522', '1261', '17291', '39894', '57272']",57272,"['17291', '1261', '57272', '80522', '39894']"
"[3, 5]","[5, 29]","['12162', '63514', '64', '74226', '52548']",52548,"['12162', '63514', '64', '74226', '52548']"
"[19, 18]","[14, 8]","['49556', '55086', '29042', '30721', '28694']",28694,"['55086', '28694', '29042', '49556', '30721']"
"[3, 17]","[9, 3]","['64047', '53579', '33084', '38478', '74662']",74662,"['33084', '64047', '53579', '74662', '38478']"
"[0, 6]","[9, 4]","['43375', '75880', '49395', '59474', '50510']",50510,"['50510', '49395', '75880', '59474', '43375']"
"[19, 10]","[15, 17]","['21540', '25618', '25168', '73023', '1225']",1225,"['21540', '25618', '1225', '25168', '73023']"
"[3, 28]","[5, 4]","['8257', '55090', '12683', '42226', '27706']",27706,"['42226', '12683', '27706', '8257', '55090']"
"[15, 17]","[18, 23]","['1225', '47834', '60915', '11908', '14167']",14167,"['47834', '60915', '11908', '14167', '1225']"
"[14, 7]","[0, 6]","['38835', '67483', '25607', '51393', '75880']",75880,"['51393', '38835', '25607', '67483', '75880']"
"[5, 19]","[19, 8]","['77183', '53655', '60473', '54232', '6777']",6777,"['53655', '60473', '54232', '6777', '77183']"
"[15, 21]","[0, 0]","['20839', '13497', '7489', '3384', '28082']",28082,"['7489', '13497', '28082', '20839', '3384']"
"[0, 2]","[14, 7]","['45218', '70440', '44145', '44125', '51393']",51393,"['44125', '45218', '70440', '51393', '44145']"
"[0, 6]","[3, 7]","['59474', '25447', '43036', '75880', '19796']",19796,"['19796', '25447', '59474', '75880', '43036']"
"[0, 7]","[3, 17]","['15613', '72266', '10984', '65801', '38478']",38478,"['65801', '15613', '72266', '10984', '38478']"
"[19, 28]","[15, 17]","['52721', '55589', '42272', '43363', '11908']",11908,"['55589', '52721', '43363', '11908', '42272']"
"[0, 0]","[7, 1]","['78009', '28082', '14834', '8176', '12376']",12376,"['8176', '12376', '14834', '78009', '28082']"
"[15, 28]","[7, 20]","['23274', '10526', '38548', '67905', '55305']",55305,"['67905', '23274', '55305', '38548', '10526']"
"[3, 12]","[19, 25]","['1181', '20968', '27821', '37955', '74532']",74532,"['37955', '74532', '27821', '1181', '20968']"
"[5, 22]","[0, 14]","['48795', '77349', '7217', '57572', '80522']",80522,"['77349', '80522', '48795', '57572', '7217']"
"[0, 24]","[14, 9]","['74418', '37989', '48780', '31926', '26678']",26678,"['26678', '48780', '74418', '31926', '37989']"
"[5, 22]","[19, 14]","['57572', '7217', '77349', '40863', '64729']",64729,"['57572', '77349', '64729', '40863', '7217']"
"[9, 26]","[0, 14]","['50181', '6759', '7474', '27788', '37963']",37963,"['7474', '37963', '6759', '27788', '50181']"
"[0, 14]","[17, 18]","['1261', '75707', '17291', '42604', '51240']",51240,"['17291', '51240', '75707', '1261', '42604']"
"[15, 17]","[19, 25]","['60915', '11908', '47834', '1225', '33749']",33749,"['33749', '11908', '1225', '60915', '47834']"
"[15, 13]","[0, 0]","['53137', '25079', '68970', '42684', '14834']",14834,"['53137', '25079', '68970', '14834', '42684']"
"[9, 26]","[5, 29]","['6759', '27788', '50181', '23716', '51743']",51743,"['50181', '6759', '23716', '27788', '51743']"
"[9, 26]","[3, 7]","['7474', '50181', '6759', '27788', '4286']",4286,"['27788', '6759', '7474', '50181', '4286']"
"[14, 7]","[18, 25]","['51393', '67483', '38835', '77045', '73827']",73827,"['73827', '77045', '38835', '67483', '51393']"
"[14, 8]","[5, 22]","['28694', '28732', '39691', '40877', '57572']",57572,"['28694', '28732', '57572', '39691', '40877']"
"[0, 7]","[3, 21]","['66807', '15613', '65801', '72266', '47060']",47060,"['72266', '65801', '47060', '66807', '15613']"
"[0, 2]","[3, 16]","['9639', '54867', '44145', '67465', '56017']",56017,"['54867', '9639', '56017', '67465', '44145']"
"[15, 13]","[17, 18]","['42684', '68970', '34763', '20590', '66316']",66316,"['42684', '34763', '68970', '20590', '66316']"
"[3, 3]","[0, 6]","['10131', '22002', '22487', '10017', '25447']",25447,"['10131', '10017', '22487', '22002', '25447']"
"[15, 21]","[7, 22]","['13497', '20839', '7489', '3384', '23132']",23132,"['7489', '3384', '13497', '23132', '20839']"
"[14, 8]","[15, 17]","['39691', '40877', '46039', '28732', '47834']",47834,"['28732', '46039', '40877', '39691', '47834']"
"[19, 18]","[5, 4]","['55086', '30721', '29042', '74633', '70560']",70560,"['29042', '30721', '55086', '70560', '74633']"
"[3, 21]","[0, 24]","['57272', '47060', '53064', '42206', '48780']",48780,"['42206', '47060', '57272', '48780', '53064']"
"[0, 7]","[7, 1]","['66807', '15613', '65801', '10984', '10825']",10825,"['10825', '66807', '65801', '15613', '10984']"
"[7, 1]","[0, 24]","['8109', '53652', '17550', '16951', '37989']",37989,"['17550', '8109', '37989', '16951', '53652']"
"[0, 7]","[15, 17]","['72266', '65801', '10984', '15613', '60915']",60915,"['65801', '15613', '10984', '60915', '72266']"
"[19, 14]","[3, 26]","['72517', '26372', '64729', '26703', '40031']",40031,"['26703', '72517', '64729', '26372', '40031']"
"[3, 4]","[17, 18]","['20671', '9383', '11039', '35787', '51240']",51240,"['11039', '51240', '9383', '20671', '35787']"
"[9, 3]","[17, 18]","['9662', '14914', '74662', '64671', '51240']",51240,"['74662', '51240', '14914', '9662', '64671']"
"[19, 13]","[0, 6]","['35479', '37914', '26354', '42612', '43036']",43036,"['42612', '43036', '26354', '37914', '35479']"
"[3, 26]","[0, 24]","['9147', '19246', '68096', '1064', '37989']",37989,"['68096', '9147', '37989', '1064', '19246']"
"[19, 13]","[0, 7]","['35479', '42612', '43396', '26354', '72266']",72266,"['42612', '35479', '72266', '43396', '26354']"
"[5, 19]","[0, 0]","['54232', '60473', '53655', '35619', '28082']",28082,"['53655', '60473', '28082', '54232', '35619']"
"[0, 14]","[15, 21]","['39894', '17291', '75707', '42604', '13497']",13497,"['17291', '13497', '42604', '75707', '39894']"
"[0, 14]","[5, 22]","['39894', '17291', '1261', '37963', '57572']",57572,"['39894', '17291', '57572', '1261', '37963']"
"[19, 8]","[14, 7]","['36396', '71082', '6777', '19346', '51393']",51393,"['19346', '36396', '71082', '51393', '6777']"
"[3, 4]","[9, 26]","['20671', '35787', '11039', '9383', '23716']",23716,"['35787', '9383', '11039', '20671', '23716']"
