base_cluster,other_cluster,group,outlier_id,options
"[15, 28]","[3, 17]","['38548', '67905', '3258', '10526', '12043']",12043,"['10526', '12043', '3258', '67905', '38548']"
"[3, 26]","[15, 17]","['19246', '72586', '32729', '40031', '60915']",60915,"['40031', '60915', '72586', '19246', '32729']"
"[3, 26]","[15, 13]","['19246', '11033', '49864', '32729', '68970']",68970,"['32729', '49864', '11033', '19246', '68970']"
"[18, 23]","[0, 24]","['10433', '64148', '5909', '65195', '31926']",31926,"['5909', '10433', '64148', '31926', '65195']"
"[7, 1]","[17, 18]","['17550', '12421', '12376', '53652', '21408']",21408,"['12376', '17550', '53652', '12421', '21408']"
"[3, 3]","[15, 21]","['22002', '72700', '10017', '994', '13497']",13497,"['994', '10017', '13497', '72700', '22002']"
"[17, 21]","[7, 20]","['9795', '40487', '62549', '62454', '2425']",2425,"['62549', '2425', '9795', '40487', '62454']"
"[3, 3]","[15, 17]","['10017', '10131', '30004', '22002', '11908']",11908,"['10017', '22002', '30004', '11908', '10131']"
"[3, 26]","[15, 17]","['34449', '50906', '68096', '72586', '1225']",1225,"['1225', '34449', '72586', '50906', '68096']"
"[3, 26]","[15, 17]","['72586', '50906', '11033', '49864', '47834']",47834,"['11033', '50906', '72586', '47834', '49864']"
"[0, 6]","[18, 23]","['49395', '25447', '59474', '43375', '64148']",64148,"['43375', '59474', '64148', '25447', '49395']"
"[0, 2]","[18, 23]","['43629', '9836', '70440', '59390', '40817']",40817,"['40817', '59390', '70440', '9836', '43629']"
"[3, 26]","[15, 28]","['72586', '1064', '34449', '19246', '23274']",23274,"['72586', '1064', '19246', '34449', '23274']"
"[3, 17]","[15, 28]","['64047', '12043', '54792', '33084', '67905']",67905,"['12043', '54792', '67905', '64047', '33084']"
"[3, 17]","[15, 17]","['64047', '12043', '53579', '38478', '60915']",60915,"['64047', '60915', '38478', '53579', '12043']"
"[18, 23]","[0, 0]","['40817', '67584', '20502', '72978', '14834']",14834,"['72978', '40817', '14834', '20502', '67584']"
"[18, 23]","[0, 7]","['25667', '64247', '78682', '59794', '65801']",65801,"['59794', '25667', '65801', '78682', '64247']"
"[17, 18]","[7, 1]","['21408', '31693', '66935', '66316', '8109']",8109,"['21408', '66316', '8109', '31693', '66935']"
"[17, 18]","[7, 20]","['46660', '31693', '66316', '21543', '55305']",55305,"['21543', '46660', '55305', '31693', '66316']"
"[18, 23]","[0, 24]","['5909', '6216', '72365', '15451', '74418']",74418,"['74418', '5909', '72365', '15451', '6216']"
"[15, 13]","[3, 21]","['34763', '20590', '25079', '53137', '42206']",42206,"['20590', '42206', '25079', '34763', '53137']"
"[3, 26]","[15, 21]","['50906', '19246', '11033', '40031', '20839']",20839,"['50906', '11033', '20839', '19246', '40031']"
"[3, 26]","[15, 28]","['11033', '32729', '50906', '40031', '23274']",23274,"['50906', '40031', '11033', '23274', '32729']"
"[3, 26]","[15, 28]","['1064', '50906', '9147', '72586', '10526']",10526,"['10526', '50906', '9147', '72586', '1064']"
"[0, 6]","[18, 25]","['49395', '43036', '59474', '41154', '73827']",73827,"['49395', '43036', '41154', '59474', '73827']"
"[18, 23]","[0, 6]","['32105', '67584', '15451', '59794', '59474']",59474,"['67584', '59794', '32105', '59474', '15451']"
"[7, 1]","[17, 18]","['12421', '8109', '17550', '53652', '21543']",21543,"['21543', '17550', '12421', '8109', '53652']"
"[15, 28]","[3, 17]","['38548', '3258', '67905', '23274', '64047']",64047,"['67905', '38548', '23274', '3258', '64047']"
"[0, 14]","[18, 23]","['39894', '42604', '17291', '75707', '65195']",65195,"['17291', '65195', '42604', '75707', '39894']"
"[0, 6]","[18, 23]","['43375', '49395', '59474', '25447', '40817']",40817,"['40817', '59474', '25447', '43375', '49395']"
"[3, 17]","[15, 28]","['38478', '12043', '53579', '64047', '10526']",10526,"['53579', '10526', '38478', '64047', '12043']"
"[17, 18]","[7, 20]","['21543', '21408', '66316', '46660', '2425']",2425,"['2425', '66316', '21408', '46660', '21543']"
"[17, 18]","[7, 3]","['31693', '21543', '6955', '51240', '75828']",75828,"['31693', '75828', '51240', '21543', '6955']"
"[0, 6]","[18, 25]","['41154', '75880', '43375', '43036', '62071']",62071,"['62071', '43036', '75880', '41154', '43375']"
"[18, 23]","[0, 24]","['48306', '12104', '59794', '32105', '74418']",74418,"['32105', '48306', '59794', '74418', '12104']"
"[15, 13]","[3, 12]","['68970', '53137', '34763', '25079', '20968']",20968,"['68970', '20968', '34763', '25079', '53137']"
"[3, 26]","[15, 17]","['11033', '72586', '32729', '50906', '1225']",1225,"['11033', '50906', '1225', '32729', '72586']"
"[3, 26]","[15, 28]","['1064', '19246', '18887', '40031', '3258']",3258,"['19246', '40031', '18887', '1064', '3258']"
"[17, 21]","[7, 3]","['78147', '62549', '40487', '62454', '52457']",52457,"['78147', '62454', '62549', '40487', '52457']"
"[17, 18]","[7, 3]","['31693', '51240', '66316', '21408', '61767']",61767,"['61767', '66316', '51240', '31693', '21408']"
"[3, 3]","[15, 13]","['22487', '10131', '994', '10017', '25079']",25079,"['10131', '22487', '994', '10017', '25079']"
"[15, 13]","[3, 26]","['68970', '42684', '25079', '20590', '1064']",1064,"['68970', '1064', '42684', '20590', '25079']"
"[15, 28]","[3, 12]","['67905', '3258', '23274', '38548', '20968']",20968,"['38548', '3258', '23274', '67905', '20968']"
"[17, 18]","[7, 20]","['46660', '70105', '31693', '6955', '2425']",2425,"['70105', '2425', '46660', '31693', '6955']"
"[17, 18]","[7, 20]","['31693', '51240', '66316', '46660', '55305']",55305,"['55305', '46660', '51240', '66316', '31693']"
"[0, 6]","[18, 23]","['59474', '43375', '49395', '43036', '6216']",6216,"['43036', '49395', '6216', '43375', '59474']"
"[17, 18]","[7, 20]","['21408', '51240', '31693', '6955', '55305']",55305,"['21408', '55305', '51240', '31693', '6955']"
"[0, 2]","[18, 23]","['51831', '9639', '63508', '80744', '64247']",64247,"['80744', '64247', '63508', '9639', '51831']"
"[0, 2]","[18, 23]","['54867', '44125', '48095', '80744', '14167']",14167,"['80744', '14167', '44125', '48095', '54867']"
"[0, 6]","[18, 25]","['25447', '43036', '49395', '43375', '4132']",4132,"['49395', '25447', '43036', '43375', '4132']"
"[7, 1]","[17, 21]","['10825', '8109', '12421', '17550', '78147']",78147,"['78147', '8109', '12421', '17550', '10825']"
"[3, 3]","[15, 28]","['72700', '22487', '30004', '10131', '23274']",23274,"['23274', '22487', '10131', '72700', '30004']"
"[18, 25]","[0, 2]","['73827', '3282', '4132', '25711', '9836']",9836,"['4132', '3282', '9836', '73827', '25711']"
"[0, 6]","[18, 23]","['75880', '43375', '25447', '59474', '10433']",10433,"['10433', '43375', '59474', '25447', '75880']"
"[7, 1]","[17, 5]","['12376', '53652', '10825', '3536', '33045']",33045,"['12376', '3536', '10825', '53652', '33045']"
"[0, 2]","[18, 23]","['51831', '70440', '59390', '27625', '48306']",48306,"['70440', '51831', '59390', '27625', '48306']"
"[0, 6]","[18, 23]","['43375', '25447', '75880', '41154', '72978']",72978,"['25447', '72978', '43375', '41154', '75880']"
"[3, 7]","[15, 28]","['4286', '19796', '30859', '19992', '23274']",23274,"['30859', '19992', '19796', '23274', '4286']"
"[0, 2]","[18, 25]","['32703', '80744', '62759', '59390', '73827']",73827,"['59390', '80744', '62759', '32703', '73827']"
"[18, 23]","[0, 7]","['15451', '42151', '61353', '65195', '15613']",15613,"['42151', '61353', '65195', '15451', '15613']"
"[0, 2]","[18, 23]","['48095', '9836', '59390', '43629', '40817']",40817,"['48095', '40817', '59390', '43629', '9836']"
"[7, 1]","[17, 18]","['53652', '12376', '16951', '12421', '66935']",66935,"['53652', '12376', '12421', '16951', '66935']"
"[7, 1]","[17, 18]","['12421', '10825', '16951', '8109', '66316']",66316,"['16951', '12421', '8109', '66316', '10825']"
"[0, 2]","[18, 23]","['9639', '44145', '62759', '51831', '10433']",10433,"['62759', '10433', '44145', '51831', '9639']"
"[0, 14]","[18, 23]","['75707', '80522', '1261', '42604', '78682']",78682,"['1261', '42604', '80522', '75707', '78682']"
"[18, 25]","[0, 6]","['3282', '73827', '4132', '25711', '59474']",59474,"['73827', '59474', '25711', '3282', '4132']"
"[18, 23]","[0, 6]","['37360', '64247', '15451', '32105', '43036']",43036,"['32105', '15451', '43036', '64247', '37360']"
"[0, 14]","[18, 25]","['37963', '1261', '17291', '39894', '3282']",3282,"['37963', '17291', '3282', '39894', '1261']"
"[18, 25]","[0, 2]","['3282', '62071', '25711', '73827', '54867']",54867,"['3282', '54867', '62071', '25711', '73827']"
"[18, 23]","[0, 2]","['59794', '26052', '42151', '65195', '28242']",28242,"['28242', '42151', '59794', '65195', '26052']"
"[17, 18]","[7, 20]","['70105', '31693', '21408', '46660', '2425']",2425,"['31693', '70105', '21408', '2425', '46660']"
"[17, 18]","[7, 22]","['21408', '66935', '46660', '6955', '23132']",23132,"['21408', '23132', '66935', '46660', '6955']"
"[15, 28]","[3, 28]","['10526', '67905', '38548', '3258', '55090']",55090,"['55090', '3258', '10526', '67905', '38548']"
"[7, 1]","[17, 21]","['10825', '12376', '53652', '16951', '78147']",78147,"['12376', '78147', '53652', '16951', '10825']"
"[0, 6]","[18, 23]","['75880', '43375', '43036', '49395', '64148']",64148,"['43375', '43036', '75880', '64148', '49395']"
"[3, 26]","[15, 28]","['72586', '68096', '11033', '1064', '23274']",23274,"['68096', '23274', '1064', '72586', '11033']"
"[0, 14]","[18, 23]","['37963', '17291', '1261', '39894', '78682']",78682,"['17291', '1261', '78682', '37963', '39894']"
"[3, 17]","[15, 17]","['54792', '38478', '53579', '12043', '1225']",1225,"['38478', '12043', '54792', '53579', '1225']"
"[3, 26]","[15, 28]","['34449', '72586', '68096', '18887', '67905']",67905,"['18887', '72586', '34449', '67905', '68096']"
"[0, 2]","[18, 23]","['51831', '80744', '70440', '48095', '72978']",72978,"['48095', '80744', '70440', '72978', '51831']"
"[18, 23]","[0, 24]","['78682', '25667', '64247', '67584', '37989']",37989,"['37989', '25667', '67584', '78682', '64247']"
"[0, 2]","[18, 23]","['32703', '60860', '43629', '62759', '78682']",78682,"['32703', '43629', '78682', '62759', '60860']"
"[7, 1]","[17, 5]","['16951', '12376', '53652', '12421', '33045']",33045,"['33045', '12421', '12376', '53652', '16951']"
"[3, 3]","[15, 28]","['30004', '72700', '10131', '22002', '23274']",23274,"['30004', '22002', '10131', '23274', '72700']"
"[0, 2]","[18, 25]","['66847', '44125', '62759', '54867', '73827']",73827,"['44125', '73827', '66847', '62759', '54867']"
"[15, 13]","[3, 21]","['68970', '53137', '34763', '24364', '42206']",42206,"['53137', '68970', '34763', '42206', '24364']"
"[17, 18]","[7, 3]","['70105', '46660', '6955', '66935', '64781']",64781,"['70105', '6955', '46660', '64781', '66935']"
"[17, 18]","[7, 20]","['21408', '46660', '6955', '21543', '55305']",55305,"['21408', '55305', '21543', '46660', '6955']"
"[3, 7]","[15, 21]","['19796', '30859', '19992', '73164', '3384']",3384,"['30859', '19992', '3384', '73164', '19796']"
"[3, 26]","[15, 17]","['9147', '32729', '40031', '50906', '47834']",47834,"['47834', '50906', '32729', '9147', '40031']"
"[17, 18]","[7, 3]","['51240', '66316', '70105', '31693', '64781']",64781,"['31693', '51240', '66316', '70105', '64781']"
"[18, 23]","[0, 2]","['14167', '10433', '26052', '64247', '28242']",28242,"['28242', '14167', '10433', '64247', '26052']"
"[3, 26]","[15, 28]","['11033', '72586', '9147', '32729', '23274']",23274,"['32729', '72586', '11033', '9147', '23274']"
"[18, 23]","[0, 7]","['65195', '48306', '61353', '26052', '65801']",65801,"['26052', '61353', '65195', '65801', '48306']"
"[0, 6]","[18, 25]","['43375', '43036', '75880', '25447', '62071']",62071,"['25447', '43375', '43036', '75880', '62071']"
"[0, 14]","[18, 23]","['17291', '42604', '39894', '37963', '15451']",15451,"['17291', '37963', '15451', '39894', '42604']"
"[0, 2]","[18, 23]","['32703', '28242', '70440', '67842', '37360']",37360,"['32703', '67842', '37360', '28242', '70440']"
"[18, 23]","[0, 14]","['42151', '64247', '15451', '59794', '37963']",37963,"['59794', '64247', '42151', '37963', '15451']"
"[3, 3]","[15, 21]","['30004', '22487', '72700', '994', '7489']",7489,"['72700', '30004', '22487', '994', '7489']"
"[3, 7]","[15, 13]","['73164', '19992', '37907', '19796', '20590']",20590,"['19992', '19796', '73164', '37907', '20590']"
"[3, 21]","[15, 13]","['42206', '57272', '53064', '47060', '34763']",34763,"['47060', '34763', '53064', '42206', '57272']"
"[3, 26]","[15, 13]","['9147', '68096', '32729', '34449', '53137']",53137,"['9147', '32729', '34449', '68096', '53137']"
"[17, 18]","[7, 1]","['31693', '21408', '6955', '46660', '16951']",16951,"['46660', '6955', '16951', '21408', '31693']"
"[17, 21]","[7, 3]","['9795', '78147', '69704', '62549', '75828']",75828,"['62549', '75828', '69704', '78147', '9795']"
"[7, 1]","[17, 18]","['53652', '17550', '8109', '12421', '31693']",31693,"['31693', '8109', '12421', '53652', '17550']"
"[17, 18]","[7, 1]","['31693', '66316', '21543', '46660', '10825']",10825,"['21543', '31693', '66316', '46660', '10825']"
"[18, 23]","[0, 2]","['72978', '14167', '65195', '6216', '28242']",28242,"['6216', '72978', '65195', '28242', '14167']"
"[18, 23]","[0, 14]","['15451', '64148', '78682', '61353', '1261']",1261,"['78682', '15451', '64148', '61353', '1261']"
"[7, 1]","[17, 21]","['12421', '53652', '8109', '10825', '40487']",40487,"['53652', '10825', '40487', '8109', '12421']"
"[0, 14]","[18, 25]","['75707', '17291', '1261', '39894', '4132']",4132,"['17291', '39894', '1261', '75707', '4132']"
"[0, 6]","[18, 23]","['75880', '25447', '49395', '59474', '65195']",65195,"['75880', '65195', '59474', '49395', '25447']"
"[3, 7]","[15, 21]","['4286', '19796', '73164', '19992', '20839']",20839,"['4286', '19992', '20839', '19796', '73164']"
"[18, 23]","[0, 2]","['14167', '72365', '12104', '72978', '43995']",43995,"['72978', '12104', '72365', '14167', '43995']"
"[3, 17]","[15, 28]","['38478', '12043', '53579', '64047', '67905']",67905,"['38478', '12043', '64047', '67905', '53579']"
"[3, 3]","[15, 28]","['10017', '22002', '10131', '72700', '67905']",67905,"['10131', '10017', '72700', '22002', '67905']"
"[0, 2]","[18, 23]","['67842', '32703', '43629', '9836', '10433']",10433,"['67842', '9836', '10433', '32703', '43629']"
"[0, 2]","[18, 23]","['66847', '62759', '51831', '63508', '72978']",72978,"['66847', '63508', '51831', '72978', '62759']"
"[0, 2]","[18, 25]","['67465', '67842', '45218', '70440', '62071']",62071,"['67465', '67842', '70440', '62071', '45218']"
"[3, 26]","[15, 13]","['40031', '11033', '50906', '18887', '20590']",20590,"['40031', '20590', '18887', '50906', '11033']"
"[0, 2]","[18, 23]","['32703', '27625', '48095', '28242', '26052']",26052,"['32703', '48095', '28242', '27625', '26052']"
"[17, 18]","[7, 22]","['66316', '66935', '31693', '70105', '40679']",40679,"['31693', '40679', '70105', '66316', '66935']"
"[3, 7]","[15, 17]","['19992', '19796', '4286', '37907', '47834']",47834,"['37907', '4286', '47834', '19992', '19796']"
"[15, 13]","[3, 16]","['24364', '34763', '25079', '68970', '59100']",59100,"['24364', '34763', '68970', '59100', '25079']"
"[3, 26]","[15, 13]","['19246', '68096', '50906', '32729', '34763']",34763,"['50906', '34763', '19246', '68096', '32729']"
"[15, 13]","[3, 4]","['25079', '34763', '24364', '20590', '35787']",35787,"['24364', '35787', '34763', '25079', '20590']"
"[0, 6]","[18, 23]","['49395', '59474', '43375', '43036', '67584']",67584,"['43375', '43036', '67584', '59474', '49395']"
"[15, 13]","[3, 28]","['34763', '24364', '53137', '42684', '42226']",42226,"['24364', '34763', '42226', '42684', '53137']"
"[18, 23]","[0, 6]","['78682', '65195', '26052', '25667', '25447']",25447,"['25667', '78682', '65195', '26052', '25447']"
"[15, 28]","[3, 16]","['23274', '3258', '38548', '67905', '56017']",56017,"['67905', '56017', '3258', '38548', '23274']"
"[3, 3]","[15, 21]","['994', '72700', '30004', '10131', '3384']",3384,"['994', '72700', '3384', '10131', '30004']"
"[3, 26]","[15, 13]","['68096', '18887', '32729', '40031', '20590']",20590,"['18887', '32729', '40031', '20590', '68096']"
"[3, 17]","[15, 21]","['54792', '53579', '12043', '64047', '7489']",7489,"['64047', '54792', '7489', '12043', '53579']"
"[0, 14]","[18, 23]","['17291', '75707', '37963', '42604', '48306']",48306,"['42604', '17291', '48306', '75707', '37963']"
"[18, 23]","[0, 2]","['10433', '65195', '12104', '6216', '28242']",28242,"['6216', '12104', '65195', '10433', '28242']"
"[18, 23]","[0, 7]","['64148', '6216', '67584', '72365', '15613']",15613,"['64148', '72365', '15613', '6216', '67584']"
"[3, 26]","[15, 17]","['68096', '50906', '11033', '40031', '1225']",1225,"['40031', '1225', '11033', '50906', '68096']"
"[7, 1]","[17, 5]","['17550', '10825', '8109', '12376', '72055']",72055,"['17550', '10825', '8109', '12376', '72055']"
"[17, 18]","[7, 1]","['46660', '70105', '6955', '31693', '16951']",16951,"['70105', '16951', '6955', '46660', '31693']"
"[0, 7]","[18, 23]","['72266', '66807', '65801', '15613', '65195']",65195,"['15613', '65801', '65195', '66807', '72266']"
"[3, 3]","[15, 28]","['30004', '10017', '22487', '72700', '3258']",3258,"['72700', '10017', '30004', '22487', '3258']"
"[3, 26]","[15, 28]","['49864', '9147', '50906', '18887', '23274']",23274,"['50906', '18887', '23274', '49864', '9147']"
"[18, 25]","[0, 7]","['73827', '3282', '25711', '4132', '66807']",66807,"['3282', '4132', '66807', '25711', '73827']"
"[17, 18]","[7, 1]","['70105', '21543', '66316', '51240', '3536']",3536,"['3536', '21543', '51240', '66316', '70105']"
"[0, 6]","[18, 23]","['43036', '75880', '59474', '43375', '15451']",15451,"['43375', '15451', '75880', '59474', '43036']"
"[3, 3]","[15, 17]","['22487', '22002', '994', '10017', '11908']",11908,"['22487', '11908', '994', '22002', '10017']"
"[18, 23]","[0, 2]","['42151', '26052', '67584', '72978', '32703']",32703,"['32703', '72978', '26052', '42151', '67584']"
"[17, 21]","[7, 1]","['40487', '62549', '62454', '69704', '12376']",12376,"['69704', '12376', '40487', '62549', '62454']"
"[3, 3]","[15, 28]","['22002', '994', '30004', '10017', '38548']",38548,"['22002', '994', '38548', '10017', '30004']"
