base_cluster,other_cluster,group,outlier_id,options
"[15, 13]","[19, 13]","['53137', '34763', '24364', '25079', '26354']",26354,"['24364', '34763', '53137', '25079', '26354']"
"[17, 18]","[19, 18]","['51240', '31693', '21543', '66935', '35149']",35149,"['21543', '51240', '31693', '35149', '66935']"
"[17, 18]","[19, 18]","['46660', '21408', '66316', '6955', '55086']",55086,"['46660', '21408', '66316', '55086', '6955']"
"[3, 26]","[9, 26]","['9147', '18887', '11033', '50906', '50181']",50181,"['18887', '50181', '9147', '11033', '50906']"
"[19, 18]","[17, 18]","['74633', '35149', '41277', '55086', '21408']",21408,"['35149', '41277', '74633', '21408', '55086']"
"[3, 26]","[9, 26]","['1064', '40031', '32729', '11033', '27788']",27788,"['27788', '32729', '40031', '11033', '1064']"
"[3, 26]","[9, 26]","['9147', '1064', '34449', '68096', '23716']",23716,"['23716', '1064', '34449', '9147', '68096']"
"[17, 18]","[19, 18]","['66316', '31693', '21408', '21543', '29042']",29042,"['66316', '21543', '31693', '21408', '29042']"
"[19, 18]","[17, 18]","['41277', '30721', '58616', '74633', '21408']",21408,"['21408', '74633', '41277', '58616', '30721']"
"[15, 13]","[19, 13]","['34763', '68970', '25079', '20590', '37914']",37914,"['68970', '20590', '25079', '37914', '34763']"
"[19, 5]","[3, 5]","['32569', '55314', '76431', '17017', '64']",64,"['76431', '55314', '32569', '64', '17017']"
"[15, 13]","[19, 13]","['42684', '34763', '68970', '25079', '37914']",37914,"['37914', '25079', '68970', '42684', '34763']"
"[5, 4]","[3, 4]","['51114', '70560', '35725', '62609', '9383']",9383,"['70560', '62609', '35725', '9383', '51114']"
"[19, 18]","[17, 18]","['30721', '55086', '58616', '49556', '6955']",6955,"['6955', '49556', '55086', '30721', '58616']"
"[3, 3]","[7, 3]","['30004', '22002', '22487', '72700', '61767']",61767,"['22002', '72700', '61767', '30004', '22487']"
"[19, 18]","[17, 18]","['36535', '35149', '29042', '30721', '6955']",6955,"['29042', '6955', '30721', '36535', '35149']"
"[17, 18]","[19, 18]","['21543', '70105', '46660', '66316', '29042']",29042,"['66316', '21543', '29042', '70105', '46660']"
"[3, 26]","[9, 26]","['34449', '68096', '50906', '1064', '7474']",7474,"['7474', '50906', '68096', '1064', '34449']"
"[19, 18]","[17, 18]","['49556', '36535', '30721', '35149', '51240']",51240,"['49556', '36535', '51240', '35149', '30721']"
"[19, 5]","[17, 5]","['32569', '59952', '17017', '72346', '50221']",50221,"['50221', '32569', '72346', '17017', '59952']"
"[3, 26]","[9, 26]","['19246', '68096', '72586', '34449', '23716']",23716,"['68096', '34449', '23716', '19246', '72586']"
"[17, 18]","[19, 18]","['6955', '21408', '66935', '31693', '29042']",29042,"['31693', '21408', '29042', '6955', '66935']"
"[3, 26]","[9, 26]","['72586', '50906', '9147', '1064', '6759']",6759,"['50906', '1064', '72586', '9147', '6759']"
"[5, 4]","[3, 4]","['51114', '62609', '53032', '63485', '35787']",35787,"['62609', '35787', '51114', '53032', '63485']"
"[3, 26]","[9, 26]","['50906', '68096', '32729', '9147', '6759']",6759,"['68096', '6759', '9147', '32729', '50906']"
"[5, 4]","[3, 4]","['35725', '63485', '2004', '27706', '9383']",9383,"['35725', '2004', '63485', '27706', '9383']"
"[3, 26]","[9, 26]","['19246', '40031', '49864', '72586', '50181']",50181,"['50181', '19246', '72586', '49864', '40031']"
"[3, 26]","[9, 26]","['18887', '34449', '68096', '49864', '7474']",7474,"['68096', '34449', '7474', '18887', '49864']"
"[17, 18]","[19, 18]","['66316', '46660', '21408', '70105', '49556']",49556,"['66316', '21408', '49556', '70105', '46660']"
"[17, 18]","[19, 18]","['31693', '6955', '46660', '66316', '58616']",58616,"['6955', '58616', '46660', '66316', '31693']"
"[19, 18]","[17, 18]","['36535', '41277', '55086', '30721', '66935']",66935,"['36535', '66935', '30721', '41277', '55086']"
"[17, 18]","[19, 18]","['46660', '6955', '66316', '21408', '36535']",36535,"['6955', '21408', '46660', '36535', '66316']"
"[5, 4]","[9, 4]","['2004', '53032', '51114', '27706', '64614']",64614,"['51114', '2004', '27706', '53032', '64614']"
"[5, 4]","[3, 4]","['63485', '70560', '2004', '51114', '35787']",35787,"['70560', '35787', '51114', '63485', '2004']"
"[3, 3]","[9, 3]","['994', '10017', '10131', '22487', '64671']",64671,"['994', '10131', '64671', '22487', '10017']"
"[19, 18]","[17, 18]","['35149', '49556', '29042', '30721', '66316']",66316,"['29042', '49556', '30721', '35149', '66316']"
"[19, 18]","[17, 18]","['41277', '55086', '30721', '29042', '70105']",70105,"['41277', '70105', '30721', '29042', '55086']"
"[17, 18]","[19, 18]","['21543', '21408', '70105', '6955', '29042']",29042,"['70105', '21408', '6955', '21543', '29042']"
"[3, 3]","[7, 3]","['22487', '994', '10017', '72700', '64781']",64781,"['10017', '72700', '994', '22487', '64781']"
"[19, 18]","[17, 18]","['30721', '36535', '29042', '49556', '21543']",21543,"['21543', '29042', '36535', '49556', '30721']"
"[17, 18]","[19, 18]","['51240', '31693', '21408', '6955', '49556']",49556,"['21408', '6955', '31693', '51240', '49556']"
"[17, 18]","[19, 18]","['66935', '31693', '21408', '70105', '29042']",29042,"['31693', '21408', '66935', '29042', '70105']"
"[3, 3]","[9, 3]","['30004', '22487', '72700', '10017', '1268']",1268,"['22487', '10017', '30004', '72700', '1268']"
"[19, 18]","[17, 18]","['74633', '41277', '55086', '35149', '51240']",51240,"['51240', '41277', '55086', '35149', '74633']"
"[19, 18]","[17, 18]","['35149', '41277', '30721', '49556', '66316']",66316,"['41277', '66316', '49556', '35149', '30721']"
"[3, 26]","[9, 26]","['50906', '18887', '49864', '72586', '7474']",7474,"['7474', '18887', '50906', '72586', '49864']"
"[5, 4]","[3, 4]","['53032', '70560', '62609', '35725', '20671']",20671,"['35725', '20671', '62609', '70560', '53032']"
"[3, 26]","[9, 26]","['68096', '32729', '1064', '9147', '6759']",6759,"['1064', '68096', '9147', '32729', '6759']"
"[5, 4]","[9, 4]","['27706', '51114', '35725', '62609', '79413']",79413,"['79413', '51114', '27706', '62609', '35725']"
"[19, 18]","[17, 18]","['30721', '55086', '36535', '41277', '46660']",46660,"['46660', '30721', '55086', '41277', '36535']"
"[5, 4]","[9, 4]","['62609', '35725', '51114', '70560', '64614']",64614,"['62609', '51114', '64614', '70560', '35725']"
"[19, 18]","[17, 18]","['30721', '74633', '29042', '36535', '70105']",70105,"['36535', '74633', '29042', '30721', '70105']"
"[3, 26]","[9, 26]","['9147', '34449', '18887', '49864', '7474']",7474,"['18887', '7474', '9147', '34449', '49864']"
"[19, 18]","[17, 18]","['74633', '30721', '35149', '49556', '31693']",31693,"['30721', '74633', '49556', '35149', '31693']"
"[3, 3]","[9, 3]","['22487', '72700', '10017', '994', '1268']",1268,"['10017', '1268', '22487', '72700', '994']"
"[3, 26]","[9, 26]","['19246', '34449', '1064', '40031', '6759']",6759,"['34449', '19246', '6759', '40031', '1064']"
"[19, 5]","[3, 5]","['63902', '32569', '76431', '72346', '12162']",12162,"['72346', '12162', '63902', '32569', '76431']"
"[17, 18]","[19, 18]","['31693', '66935', '51240', '21543', '49556']",49556,"['21543', '51240', '49556', '66935', '31693']"
"[17, 18]","[19, 18]","['6955', '21543', '46660', '21408', '49556']",49556,"['21543', '21408', '46660', '49556', '6955']"
"[19, 18]","[17, 18]","['41277', '29042', '30721', '74633', '70105']",70105,"['30721', '74633', '29042', '70105', '41277']"
"[15, 13]","[19, 13]","['24364', '42684', '68970', '53137', '37914']",37914,"['68970', '37914', '42684', '24364', '53137']"
"[3, 26]","[9, 26]","['9147', '49864', '18887', '50906', '6759']",6759,"['18887', '49864', '50906', '9147', '6759']"
"[5, 4]","[9, 4]","['2004', '70560', '27706', '63485', '79413']",79413,"['27706', '79413', '63485', '70560', '2004']"
"[17, 18]","[19, 18]","['46660', '21543', '21408', '31693', '41277']",41277,"['41277', '31693', '21408', '21543', '46660']"
"[19, 18]","[17, 18]","['55086', '35149', '36535', '30721', '66935']",66935,"['30721', '35149', '36535', '66935', '55086']"
"[3, 26]","[9, 26]","['11033', '50906', '18887', '9147', '6759']",6759,"['11033', '9147', '18887', '6759', '50906']"
"[3, 3]","[7, 3]","['22487', '72700', '994', '10017', '52457']",52457,"['22487', '52457', '72700', '994', '10017']"
"[5, 4]","[9, 4]","['51114', '62609', '70560', '35725', '50510']",50510,"['62609', '50510', '35725', '70560', '51114']"
"[3, 26]","[9, 26]","['32729', '9147', '68096', '49864', '27788']",27788,"['9147', '27788', '68096', '32729', '49864']"
"[19, 18]","[17, 18]","['49556', '36535', '55086', '74633', '21408']",21408,"['36535', '55086', '21408', '74633', '49556']"
"[19, 18]","[17, 18]","['29042', '41277', '36535', '58616', '6955']",6955,"['36535', '58616', '41277', '6955', '29042']"
"[15, 13]","[19, 13]","['68970', '24364', '25079', '42684', '35479']",35479,"['42684', '35479', '25079', '24364', '68970']"
"[3, 26]","[9, 26]","['18887', '11033', '19246', '1064', '50181']",50181,"['19246', '1064', '11033', '50181', '18887']"
"[17, 18]","[19, 18]","['6955', '31693', '70105', '51240', '74633']",74633,"['51240', '31693', '6955', '70105', '74633']"
"[15, 13]","[19, 13]","['34763', '68970', '42684', '24364', '37914']",37914,"['42684', '24364', '68970', '37914', '34763']"
"[3, 26]","[9, 26]","['32729', '11033', '9147', '72586', '23716']",23716,"['23716', '72586', '9147', '11033', '32729']"
"[3, 3]","[9, 3]","['994', '10131', '22487', '10017', '9662']",9662,"['10017', '9662', '10131', '22487', '994']"
"[19, 28]","[3, 28]","['52721', '23197', '55589', '43363', '42226']",42226,"['55589', '42226', '52721', '43363', '23197']"
"[3, 26]","[9, 26]","['32729', '34449', '1064', '68096', '23716']",23716,"['1064', '68096', '32729', '34449', '23716']"
"[3, 26]","[9, 26]","['19246', '50906', '9147', '72586', '27788']",27788,"['9147', '19246', '50906', '72586', '27788']"
"[3, 3]","[9, 3]","['22487', '72700', '30004', '10017', '74662']",74662,"['30004', '74662', '10017', '22487', '72700']"
"[5, 4]","[3, 4]","['27706', '53032', '35725', '63485', '35787']",35787,"['63485', '53032', '35725', '27706', '35787']"
"[19, 18]","[17, 18]","['58616', '35149', '41277', '55086', '46660']",46660,"['35149', '46660', '41277', '55086', '58616']"
"[3, 26]","[9, 26]","['40031', '50906', '49864', '18887', '23716']",23716,"['50906', '49864', '23716', '18887', '40031']"
"[5, 4]","[9, 4]","['27706', '2004', '62609', '53032', '80219']",80219,"['53032', '62609', '27706', '2004', '80219']"
"[17, 18]","[19, 18]","['70105', '31693', '21408', '46660', '36535']",36535,"['46660', '36535', '70105', '21408', '31693']"
"[19, 18]","[17, 18]","['74633', '41277', '35149', '55086', '21543']",21543,"['21543', '55086', '35149', '74633', '41277']"
"[19, 5]","[17, 5]","['55314', '32569', '63902', '76431', '50221']",50221,"['76431', '50221', '63902', '55314', '32569']"
"[3, 26]","[9, 26]","['18887', '40031', '19246', '11033', '7474']",7474,"['11033', '19246', '7474', '18887', '40031']"
"[17, 18]","[19, 18]","['46660', '21543', '70105', '21408', '55086']",55086,"['21408', '46660', '70105', '21543', '55086']"
"[3, 3]","[7, 3]","['10131', '994', '30004', '10017', '61767']",61767,"['30004', '61767', '10017', '994', '10131']"
"[17, 18]","[19, 18]","['66316', '21408', '46660', '66935', '49556']",49556,"['66935', '66316', '46660', '49556', '21408']"
"[5, 4]","[9, 4]","['27706', '2004', '53032', '62609', '79413']",79413,"['2004', '53032', '27706', '79413', '62609']"
"[3, 26]","[9, 26]","['32729', '34449', '49864', '18887', '23716']",23716,"['23716', '49864', '32729', '34449', '18887']"
"[19, 5]","[3, 5]","['55314', '72346', '32569', '59952', '64']",64,"['72346', '59952', '55314', '32569', '64']"
"[17, 18]","[19, 18]","['46660', '6955', '21408', '51240', '29042']",29042,"['46660', '6955', '51240', '21408', '29042']"
"[19, 18]","[17, 18]","['36535', '49556', '29042', '74633', '6955']",6955,"['36535', '29042', '49556', '6955', '74633']"
"[17, 18]","[19, 18]","['21408', '70105', '21543', '51240', '30721']",30721,"['21543', '51240', '30721', '21408', '70105']"
"[19, 18]","[17, 18]","['49556', '74633', '36535', '41277', '6955']",6955,"['36535', '6955', '74633', '41277', '49556']"
"[19, 18]","[17, 18]","['30721', '74633', '29042', '41277', '6955']",6955,"['29042', '6955', '30721', '41277', '74633']"
"[3, 3]","[7, 3]","['72700', '22002', '994', '22487', '75828']",75828,"['22002', '72700', '22487', '75828', '994']"
"[17, 18]","[19, 18]","['31693', '51240', '46660', '66316', '74633']",74633,"['74633', '51240', '46660', '31693', '66316']"
"[17, 18]","[19, 18]","['66316', '46660', '31693', '21408', '35149']",35149,"['21408', '46660', '35149', '66316', '31693']"
"[3, 26]","[9, 26]","['34449', '49864', '50906', '11033', '23716']",23716,"['50906', '34449', '23716', '11033', '49864']"
"[5, 4]","[3, 4]","['35725', '70560', '63485', '27706', '11039']",11039,"['11039', '27706', '35725', '70560', '63485']"
"[3, 26]","[9, 26]","['49864', '19246', '50906', '11033', '6759']",6759,"['50906', '49864', '6759', '11033', '19246']"
"[19, 18]","[17, 18]","['30721', '41277', '55086', '35149', '21543']",21543,"['35149', '30721', '41277', '55086', '21543']"
"[3, 26]","[9, 26]","['9147', '18887', '49864', '40031', '6759']",6759,"['49864', '40031', '18887', '9147', '6759']"
"[17, 18]","[19, 18]","['66316', '66935', '31693', '21408', '58616']",58616,"['58616', '66935', '21408', '66316', '31693']"
"[17, 18]","[19, 18]","['21408', '66935', '70105', '46660', '29042']",29042,"['46660', '70105', '66935', '29042', '21408']"
"[3, 7]","[0, 7]","['19796', '4286', '73164', '37907', '66807']",66807,"['37907', '73164', '19796', '66807', '4286']"
"[19, 18]","[17, 18]","['30721', '35149', '29042', '55086', '21543']",21543,"['55086', '21543', '30721', '29042', '35149']"
"[19, 5]","[3, 5]","['32569', '76431', '59952', '72346', '63514']",63514,"['72346', '76431', '59952', '32569', '63514']"
"[19, 18]","[17, 18]","['74633', '30721', '29042', '49556', '31693']",31693,"['49556', '31693', '29042', '74633', '30721']"
"[3, 7]","[14, 7]","['4286', '19796', '30859', '37907', '67483']",67483,"['37907', '67483', '30859', '19796', '4286']"
"[19, 18]","[17, 18]","['41277', '55086', '29042', '74633', '46660']",46660,"['74633', '46660', '41277', '29042', '55086']"
"[19, 18]","[17, 18]","['55086', '49556', '30721', '74633', '66935']",66935,"['49556', '30721', '55086', '66935', '74633']"
"[19, 5]","[17, 5]","['59952', '72346', '63902', '76431', '50221']",50221,"['50221', '59952', '76431', '63902', '72346']"
"[17, 18]","[19, 18]","['66935', '21408', '66316', '70105', '36535']",36535,"['66316', '21408', '66935', '36535', '70105']"
"[5, 4]","[3, 4]","['2004', '70560', '27706', '53032', '35787']",35787,"['27706', '35787', '2004', '53032', '70560']"
"[3, 26]","[9, 26]","['9147', '11033', '32729', '49864', '7474']",7474,"['32729', '7474', '49864', '11033', '9147']"
"[17, 18]","[19, 18]","['70105', '31693', '21408', '21543', '74633']",74633,"['31693', '74633', '21408', '70105', '21543']"
"[17, 18]","[19, 18]","['6955', '66935', '66316', '31693', '41277']",41277,"['66316', '66935', '41277', '6955', '31693']"
"[3, 26]","[9, 26]","['68096', '72586', '18887', '49864', '7474']",7474,"['7474', '72586', '18887', '68096', '49864']"
"[5, 4]","[9, 4]","['53032', '63485', '27706', '51114', '80219']",80219,"['27706', '80219', '53032', '51114', '63485']"
"[17, 18]","[19, 18]","['21408', '6955', '66935', '21543', '30721']",30721,"['6955', '21543', '66935', '30721', '21408']"
"[3, 3]","[9, 3]","['22002', '10131', '10017', '22487', '74662']",74662,"['74662', '22002', '10017', '22487', '10131']"
"[5, 4]","[3, 4]","['62609', '2004', '63485', '35725', '35787']",35787,"['35725', '35787', '62609', '63485', '2004']"
"[3, 26]","[9, 26]","['72586', '11033', '34449', '68096', '23716']",23716,"['11033', '34449', '68096', '23716', '72586']"
"[19, 18]","[17, 18]","['29042', '49556', '41277', '58616', '46660']",46660,"['58616', '29042', '46660', '41277', '49556']"
"[3, 26]","[9, 26]","['34449', '11033', '9147', '32729', '7474']",7474,"['34449', '11033', '9147', '7474', '32729']"
"[5, 4]","[3, 4]","['51114', '27706', '35725', '53032', '20671']",20671,"['27706', '20671', '35725', '53032', '51114']"
"[19, 18]","[17, 18]","['30721', '74633', '36535', '55086', '46660']",46660,"['46660', '74633', '36535', '30721', '55086']"
"[19, 18]","[17, 18]","['49556', '74633', '35149', '41277', '6955']",6955,"['49556', '74633', '6955', '35149', '41277']"
"[3, 26]","[9, 26]","['1064', '18887', '40031', '50906', '6759']",6759,"['40031', '1064', '6759', '50906', '18887']"
"[15, 13]","[19, 13]","['25079', '20590', '68970', '53137', '43324']",43324,"['53137', '43324', '20590', '25079', '68970']"
"[5, 4]","[9, 4]","['70560', '63485', '2004', '51114', '50510']",50510,"['63485', '70560', '50510', '51114', '2004']"
"[3, 26]","[9, 26]","['72586', '19246', '49864', '40031', '7474']",7474,"['7474', '40031', '49864', '72586', '19246']"
"[19, 18]","[17, 18]","['35149', '49556', '58616', '30721', '66935']",66935,"['30721', '35149', '66935', '58616', '49556']"
"[5, 4]","[9, 4]","['63485', '62609', '51114', '35725', '50510']",50510,"['50510', '62609', '63485', '51114', '35725']"
"[19, 18]","[17, 18]","['49556', '41277', '55086', '30721', '70105']",70105,"['30721', '55086', '49556', '41277', '70105']"
"[17, 18]","[19, 18]","['6955', '51240', '70105', '21408', '58616']",58616,"['70105', '21408', '6955', '58616', '51240']"
"[17, 18]","[19, 18]","['31693', '51240', '21543', '46660', '58616']",58616,"['21543', '46660', '58616', '31693', '51240']"
"[19, 18]","[17, 18]","['35149', '30721', '58616', '36535', '21408']",21408,"['36535', '30721', '21408', '35149', '58616']"
